Metabolite Clone1 Clone2 log2FC plotContrast
2.124/717.20627 AC9.3 E30 0.59565 "AC9.3 vs E30"
2.124/717.20627 AC9.1 AC9.3 -1.4109 "AC9.1 vs AC9.3"
2.124/717.20627 AC9.2 AC9.3 -1.1523 "AC9.2 vs AC9.3"
2.124/717.20627 AC9.1 AC9.2 -0.2586 "AC9.1 vs AC9.2"
1.044/717.27122 AC9.1 E30 1.4403 "AC9.1 vs E30"
1.044/717.27122 AC9.2 E30 1.2404 "AC9.2 vs E30"
1.044/717.27122 AC9.3 E30 -1.2145 "AC9.3 vs E30"
1.044/717.27122 AC9.1 AC9.3 2.6547 "AC9.1 vs AC9.3"
1.044/717.27122 AC9.2 AC9.3 2.4549 "AC9.2 vs AC9.3"
1.044/717.27122 AC9.1 AC9.2 0.19986 "AC9.1 vs AC9.2"
2.310/717.39514 AC9.1 E30 1.1311 "AC9.1 vs E30"
2.310/717.39514 AC9.2 E30 1.8777 "AC9.2 vs E30"
2.310/717.39514 AC9.3 E30 1.3424 "AC9.3 vs E30"
2.310/717.39514 AC9.1 AC9.3 -0.2113 "AC9.1 vs AC9.3"
2.310/717.39514 AC9.2 AC9.3 0.53537 "AC9.2 vs AC9.3"
2.310/717.39514 AC9.1 AC9.2 -0.74667 "AC9.1 vs AC9.2"
5.192/717.47072 AC9.1 E30 2.1611 "AC9.1 vs E30"
5.192/717.47072 AC9.2 E30 3.5029 "AC9.2 vs E30"
5.192/717.47072 AC9.3 E30 1.9739 "AC9.3 vs E30"
5.192/717.47072 AC9.1 AC9.3 0.18718 "AC9.1 vs AC9.3"
5.192/717.47072 AC9.2 AC9.3 1.529 "AC9.2 vs AC9.3"
5.192/717.47072 AC9.1 AC9.2 -1.3418 "AC9.1 vs AC9.2"
0.959/717.97154 AC9.1 E30 -0.13332 "AC9.1 vs E30"
0.959/717.97154 AC9.2 E30 -0.16907 "AC9.2 vs E30"
0.959/717.97154 AC9.3 E30 0.16971 "AC9.3 vs E30"
0.959/717.97154 AC9.1 AC9.3 -0.30303 "AC9.1 vs AC9.3"
0.959/717.97154 AC9.2 AC9.3 -0.33878 "AC9.2 vs AC9.3"
0.959/717.97154 AC9.1 AC9.2 0.035743 "AC9.1 vs AC9.2"
0.595/718.12523 AC9.1 E30 -0.1605 "AC9.1 vs E30"
0.595/718.12523 AC9.2 E30 -0.14666 "AC9.2 vs E30"
0.595/718.12523 AC9.3 E30 -0.13184 "AC9.3 vs E30"
0.595/718.12523 AC9.1 AC9.3 -0.028657 "AC9.1 vs AC9.3"
0.595/718.12523 AC9.2 AC9.3 -0.014816 "AC9.2 vs AC9.3"
0.595/718.12523 AC9.1 AC9.2 -0.013841 "AC9.1 vs AC9.2"
0.460/719.08900 AC9.1 E30 2.4436 "AC9.1 vs E30"
0.460/719.08900 AC9.2 E30 3.2446 "AC9.2 vs E30"
0.460/719.08900 AC9.3 E30 1.3098 "AC9.3 vs E30"
0.460/719.08900 AC9.1 AC9.3 1.1338 "AC9.1 vs AC9.3"
0.460/719.08900 AC9.2 AC9.3 1.9348 "AC9.2 vs AC9.3"
0.460/719.08900 AC9.1 AC9.2 -0.801 "AC9.1 vs AC9.2"
5.521/719.48698 AC9.1 E30 2.1343 "AC9.1 vs E30"
5.521/719.48698 AC9.2 E30 3.4121 "AC9.2 vs E30"
5.521/719.48698 AC9.3 E30 1.6982 "AC9.3 vs E30"
5.521/719.48698 AC9.1 AC9.3 0.43607 "AC9.1 vs AC9.3"
5.521/719.48698 AC9.2 AC9.3 1.7139 "AC9.2 vs AC9.3"
5.521/719.48698 AC9.1 AC9.2 -1.2778 "AC9.1 vs AC9.2"
0.946/720.05953 AC9.1 E30 -0.044792 "AC9.1 vs E30"
0.946/720.05953 AC9.2 E30 -0.082419 "AC9.2 vs E30"
0.946/720.05953 AC9.3 E30 0.095829 "AC9.3 vs E30"
0.946/720.05953 AC9.1 AC9.3 -0.14062 "AC9.1 vs AC9.3"
0.946/720.05953 AC9.2 AC9.3 -0.17825 "AC9.2 vs AC9.3"
0.946/720.05953 AC9.1 AC9.2 0.037627 "AC9.1 vs AC9.2"
0.605/721.08253 AC9.1 E30 -0.18121 "AC9.1 vs E30"
0.605/721.08253 AC9.2 E30 -0.16505 "AC9.2 vs E30"
0.605/721.08253 AC9.3 E30 0.15218 "AC9.3 vs E30"
0.605/721.08253 AC9.1 AC9.3 -0.33339 "AC9.1 vs AC9.3"
0.605/721.08253 AC9.2 AC9.3 -0.31723 "AC9.2 vs AC9.3"
0.605/721.08253 AC9.1 AC9.2 -0.016158 "AC9.1 vs AC9.2"
0.453/721.97239 AC9.1 E30 0.56364 "AC9.1 vs E30"
0.453/721.97239 AC9.2 E30 1.0038 "AC9.2 vs E30"
0.453/721.97239 AC9.3 E30 1.065 "AC9.3 vs E30"
0.453/721.97239 AC9.1 AC9.3 -0.50132 "AC9.1 vs AC9.3"
0.453/721.97239 AC9.2 AC9.3 -0.061149 "AC9.2 vs AC9.3"
0.453/721.97239 AC9.1 AC9.2 -0.44017 "AC9.1 vs AC9.2"
0.944/722.05959 AC9.1 E30 -0.10239 "AC9.1 vs E30"
0.944/722.05959 AC9.2 E30 -0.1565 "AC9.2 vs E30"
0.944/722.05959 AC9.3 E30 0.085855 "AC9.3 vs E30"
0.944/722.05959 AC9.1 AC9.3 -0.18825 "AC9.1 vs AC9.3"
0.944/722.05959 AC9.2 AC9.3 -0.24236 "AC9.2 vs AC9.3"
0.944/722.05959 AC9.1 AC9.2 0.054111 "AC9.1 vs AC9.2"
0.594/722.25011 AC9.1 E30 0.089869 "AC9.1 vs E30"
0.594/722.25011 AC9.2 E30 -0.26843 "AC9.2 vs E30"
0.594/722.25011 AC9.3 E30 -1.0525 "AC9.3 vs E30"
0.594/722.25011 AC9.1 AC9.3 1.1424 "AC9.1 vs AC9.3"
0.594/722.25011 AC9.2 AC9.3 0.78409 "AC9.2 vs AC9.3"
0.594/722.25011 AC9.1 AC9.2 0.3583 "AC9.1 vs AC9.2"
0.800/722.28088 AC9.1 E30 0.25911 "AC9.1 vs E30"
0.800/722.28088 AC9.2 E30 1.108 "AC9.2 vs E30"
0.800/722.28088 AC9.3 E30 -0.66655 "AC9.3 vs E30"
0.800/722.28088 AC9.1 AC9.3 0.92566 "AC9.1 vs AC9.3"
0.800/722.28088 AC9.2 AC9.3 1.7745 "AC9.2 vs AC9.3"
0.800/722.28088 AC9.1 AC9.2 -0.84887 "AC9.1 vs AC9.2"
0.960/723.16554 AC9.1 E30 -0.54192 "AC9.1 vs E30"
0.960/723.16554 AC9.2 E30 -0.034765 "AC9.2 vs E30"
0.960/723.16554 AC9.3 E30 -0.73198 "AC9.3 vs E30"
0.960/723.16554 AC9.1 AC9.3 0.19006 "AC9.1 vs AC9.3"
0.960/723.16554 AC9.2 AC9.3 0.69722 "AC9.2 vs AC9.3"
0.960/723.16554 AC9.1 AC9.2 -0.50716 "AC9.1 vs AC9.2"
0.669/723.58880 AC9.1 E30 0.31975 "AC9.1 vs E30"
0.669/723.58880 AC9.2 E30 0.4121 "AC9.2 vs E30"
0.669/723.58880 AC9.3 E30 -0.2102 "AC9.3 vs E30"
0.669/723.58880 AC9.1 AC9.3 0.52995 "AC9.1 vs AC9.3"
0.669/723.58880 AC9.2 AC9.3 0.6223 "AC9.2 vs AC9.3"
0.669/723.58880 AC9.1 AC9.2 -0.092355 "AC9.1 vs AC9.2"
0.452/723.96436 AC9.1 E30 0.48949 "AC9.1 vs E30"
0.452/723.96436 AC9.2 E30 1.5319 "AC9.2 vs E30"
0.452/723.96436 AC9.3 E30 0.75221 "AC9.3 vs E30"
0.452/723.96436 AC9.1 AC9.3 -0.26273 "AC9.1 vs AC9.3"
0.452/723.96436 AC9.2 AC9.3 0.77965 "AC9.2 vs AC9.3"
0.452/723.96436 AC9.1 AC9.2 -1.0424 "AC9.1 vs AC9.2"
0.955/724.15126 AC9.1 E30 -0.38616 "AC9.1 vs E30"
0.955/724.15126 AC9.2 E30 -0.24446 "AC9.2 vs E30"
0.955/724.15126 AC9.3 E30 -1.1443 "AC9.3 vs E30"
0.955/724.15126 AC9.1 AC9.3 0.75816 "AC9.1 vs AC9.3"
0.955/724.15126 AC9.2 AC9.3 0.89987 "AC9.2 vs AC9.3"
0.955/724.15126 AC9.1 AC9.2 -0.14171 "AC9.1 vs AC9.2"
2.143/724.20146 AC9.1 E30 1.2034 "AC9.1 vs E30"
2.143/724.20146 AC9.2 E30 -0.20262 "AC9.2 vs E30"
2.143/724.20146 AC9.3 E30 3.966 "AC9.3 vs E30"
2.143/724.20146 AC9.1 AC9.3 -2.7625 "AC9.1 vs AC9.3"
2.143/724.20146 AC9.2 AC9.3 -4.1686 "AC9.2 vs AC9.3"
2.143/724.20146 AC9.1 AC9.2 1.4061 "AC9.1 vs AC9.2"
2.739/724.24024 AC9.1 E30 -0.64455 "AC9.1 vs E30"
2.739/724.24024 AC9.2 E30 0.34112 "AC9.2 vs E30"
2.739/724.24024 AC9.3 E30 -1.7527 "AC9.3 vs E30"
2.739/724.24024 AC9.1 AC9.3 1.1081 "AC9.1 vs AC9.3"
2.739/724.24024 AC9.2 AC9.3 2.0938 "AC9.2 vs AC9.3"
2.739/724.24024 AC9.1 AC9.2 -0.98567 "AC9.1 vs AC9.2"
0.835/724.24315 AC9.1 E30 3.7937 "AC9.1 vs E30"
0.835/724.24315 AC9.2 E30 3.3108 "AC9.2 vs E30"
0.835/724.24315 AC9.3 E30 3.3579 "AC9.3 vs E30"
0.835/724.24315 AC9.1 AC9.3 0.43577 "AC9.1 vs AC9.3"
0.835/724.24315 AC9.2 AC9.3 -0.047046 "AC9.2 vs AC9.3"
0.835/724.24315 AC9.1 AC9.2 0.48282 "AC9.1 vs AC9.2"
0.988/724.24678 AC9.1 E30 3.0084 "AC9.1 vs E30"
0.988/724.24678 AC9.2 E30 2.9375 "AC9.2 vs E30"
0.988/724.24678 AC9.3 E30 2.4439 "AC9.3 vs E30"
0.988/724.24678 AC9.1 AC9.3 0.56446 "AC9.1 vs AC9.3"
0.988/724.24678 AC9.2 AC9.3 0.49361 "AC9.2 vs AC9.3"
0.988/724.24678 AC9.1 AC9.2 0.07085 "AC9.1 vs AC9.2"
0.885/724.99221 AC9.1 E30 0.34214 "AC9.1 vs E30"
0.885/724.99221 AC9.2 E30 -0.20104 "AC9.2 vs E30"
0.885/724.99221 AC9.3 E30 -0.98333 "AC9.3 vs E30"
0.885/724.99221 AC9.1 AC9.3 1.3255 "AC9.1 vs AC9.3"
0.885/724.99221 AC9.2 AC9.3 0.78229 "AC9.2 vs AC9.3"
0.885/724.99221 AC9.1 AC9.2 0.54318 "AC9.1 vs AC9.2"
0.577/725.03730 AC9.1 E30 0.3357 "AC9.1 vs E30"
0.577/725.03730 AC9.2 E30 0.024624 "AC9.2 vs E30"
0.577/725.03730 AC9.3 E30 0.50732 "AC9.3 vs E30"
0.577/725.03730 AC9.1 AC9.3 -0.17162 "AC9.1 vs AC9.3"
0.577/725.03730 AC9.2 AC9.3 -0.4827 "AC9.2 vs AC9.3"
0.577/725.03730 AC9.1 AC9.2 0.31108 "AC9.1 vs AC9.2"
0.963/726.04176 AC9.1 E30 -0.14269 "AC9.1 vs E30"
0.963/726.04176 AC9.2 E30 -0.16786 "AC9.2 vs E30"
0.963/726.04176 AC9.3 E30 0.23958 "AC9.3 vs E30"
0.963/726.04176 AC9.1 AC9.3 -0.38227 "AC9.1 vs AC9.3"
0.963/726.04176 AC9.2 AC9.3 -0.40744 "AC9.2 vs AC9.3"
0.963/726.04176 AC9.1 AC9.2 0.025172 "AC9.1 vs AC9.2"
0.835/726.24298 AC9.1 E30 3.9013 "AC9.1 vs E30"
0.835/726.24298 AC9.2 E30 3.3473 "AC9.2 vs E30"
0.835/726.24298 AC9.3 E30 3.4349 "AC9.3 vs E30"
0.835/726.24298 AC9.1 AC9.3 0.46644 "AC9.1 vs AC9.3"
0.835/726.24298 AC9.2 AC9.3 -0.087575 "AC9.2 vs AC9.3"
0.835/726.24298 AC9.1 AC9.2 0.55401 "AC9.1 vs AC9.2"
0.986/726.24579 AC9.1 E30 2.8675 "AC9.1 vs E30"
0.986/726.24579 AC9.2 E30 2.9274 "AC9.2 vs E30"
0.986/726.24579 AC9.3 E30 2.4525 "AC9.3 vs E30"
0.986/726.24579 AC9.1 AC9.3 0.41499 "AC9.1 vs AC9.3"
0.986/726.24579 AC9.2 AC9.3 0.47491 "AC9.2 vs AC9.3"
0.986/726.24579 AC9.1 AC9.2 -0.05992 "AC9.1 vs AC9.2"
0.627/728.11358 AC9.1 E30 0.10309 "AC9.1 vs E30"
0.627/728.11358 AC9.2 E30 0.1724 "AC9.2 vs E30"
0.627/728.11358 AC9.3 E30 -0.53146 "AC9.3 vs E30"
0.627/728.11358 AC9.1 AC9.3 0.63456 "AC9.1 vs AC9.3"
0.627/728.11358 AC9.2 AC9.3 0.70387 "AC9.2 vs AC9.3"
0.627/728.11358 AC9.1 AC9.2 -0.06931 "AC9.1 vs AC9.2"
2.391/728.38759 AC9.1 E30 0.82478 "AC9.1 vs E30"
2.391/728.38759 AC9.2 E30 0.9038 "AC9.2 vs E30"
2.391/728.38759 AC9.3 E30 -0.073269 "AC9.3 vs E30"
2.391/728.38759 AC9.1 AC9.3 0.89805 "AC9.1 vs AC9.3"
2.391/728.38759 AC9.2 AC9.3 0.97707 "AC9.2 vs AC9.3"
2.391/728.38759 AC9.1 AC9.2 -0.079018 "AC9.1 vs AC9.2"
0.455/728.85263 AC9.1 E30 -0.012422 "AC9.1 vs E30"
0.455/728.85263 AC9.2 E30 0.38964 "AC9.2 vs E30"
0.455/728.85263 AC9.3 E30 0.29324 "AC9.3 vs E30"
0.455/728.85263 AC9.1 AC9.3 -0.30566 "AC9.1 vs AC9.3"
0.455/728.85263 AC9.2 AC9.3 0.096397 "AC9.2 vs AC9.3"
0.455/728.85263 AC9.1 AC9.2 -0.40206 "AC9.1 vs AC9.2"
2.311/730.31002 AC9.1 E30 0.42273 "AC9.1 vs E30"
2.311/730.31002 AC9.2 E30 1.7753 "AC9.2 vs E30"
2.311/730.31002 AC9.3 E30 1.393 "AC9.3 vs E30"
2.311/730.31002 AC9.1 AC9.3 -0.9703 "AC9.1 vs AC9.3"
2.311/730.31002 AC9.2 AC9.3 0.38223 "AC9.2 vs AC9.3"
2.311/730.31002 AC9.1 AC9.2 -1.3525 "AC9.1 vs AC9.2"
2.252/730.37607 AC9.1 E30 1.3864 "AC9.1 vs E30"
2.252/730.37607 AC9.2 E30 0.81781 "AC9.2 vs E30"
2.252/730.37607 AC9.3 E30 1.0198 "AC9.3 vs E30"
2.252/730.37607 AC9.1 AC9.3 0.36659 "AC9.1 vs AC9.3"
2.252/730.37607 AC9.2 AC9.3 -0.20196 "AC9.2 vs AC9.3"
2.252/730.37607 AC9.1 AC9.2 0.56854 "AC9.1 vs AC9.2"
0.885/730.99396 AC9.1 E30 0.86007 "AC9.1 vs E30"
0.885/730.99396 AC9.2 E30 0.48064 "AC9.2 vs E30"
0.885/730.99396 AC9.3 E30 0.23565 "AC9.3 vs E30"
0.885/730.99396 AC9.1 AC9.3 0.62442 "AC9.1 vs AC9.3"
0.885/730.99396 AC9.2 AC9.3 0.24499 "AC9.2 vs AC9.3"
0.885/730.99396 AC9.1 AC9.2 0.37944 "AC9.1 vs AC9.2"
0.670/731.07576 AC9.1 E30 -0.21606 "AC9.1 vs E30"
0.670/731.07576 AC9.2 E30 -0.1792 "AC9.2 vs E30"
0.670/731.07576 AC9.3 E30 -0.59386 "AC9.3 vs E30"
0.670/731.07576 AC9.1 AC9.3 0.3778 "AC9.1 vs AC9.3"
0.670/731.07576 AC9.2 AC9.3 0.41466 "AC9.2 vs AC9.3"
0.670/731.07576 AC9.1 AC9.2 -0.036863 "AC9.1 vs AC9.2"
1.221/732.08353 AC9.1 E30 -0.91589 "AC9.1 vs E30"
1.221/732.08353 AC9.2 E30 -0.90058 "AC9.2 vs E30"
1.221/732.08353 AC9.3 E30 -2.6799 "AC9.3 vs E30"
1.221/732.08353 AC9.1 AC9.3 1.764 "AC9.1 vs AC9.3"
1.221/732.08353 AC9.2 AC9.3 1.7793 "AC9.2 vs AC9.3"
1.221/732.08353 AC9.1 AC9.2 -0.015309 "AC9.1 vs AC9.2"
0.810/732.08516 AC9.1 E30 -0.85033 "AC9.1 vs E30"
0.810/732.08516 AC9.2 E30 -0.708 "AC9.2 vs E30"
0.810/732.08516 AC9.3 E30 -1.8446 "AC9.3 vs E30"
0.810/732.08516 AC9.1 AC9.3 0.99428 "AC9.1 vs AC9.3"
0.810/732.08516 AC9.2 AC9.3 1.1366 "AC9.2 vs AC9.3"
0.810/732.08516 AC9.1 AC9.2 -0.14232 "AC9.1 vs AC9.2"
0.805/732.21392 AC9.1 E30 0.41567 "AC9.1 vs E30"
0.805/732.21392 AC9.2 E30 -0.47415 "AC9.2 vs E30"
0.805/732.21392 AC9.3 E30 1.5056 "AC9.3 vs E30"
0.805/732.21392 AC9.1 AC9.3 -1.0899 "AC9.1 vs AC9.3"
0.805/732.21392 AC9.2 AC9.3 -1.9797 "AC9.2 vs AC9.3"
0.805/732.21392 AC9.1 AC9.2 0.88982000000000006 "AC9.1 vs AC9.2"
0.602/733.09935 AC9.1 E30 -1.064 "AC9.1 vs E30"
0.602/733.09935 AC9.2 E30 -0.029334 "AC9.2 vs E30"
0.602/733.09935 AC9.3 E30 -0.74688 "AC9.3 vs E30"
0.602/733.09935 AC9.1 AC9.3 -0.31713 "AC9.1 vs AC9.3"
0.602/733.09935 AC9.2 AC9.3 0.71755 "AC9.2 vs AC9.3"
0.602/733.09935 AC9.1 AC9.2 -1.0347 "AC9.1 vs AC9.2"
0.959/733.94349 AC9.1 E30 -0.06665 "AC9.1 vs E30"
0.959/733.94349 AC9.2 E30 -0.25359 "AC9.2 vs E30"
0.959/733.94349 AC9.3 E30 0.029669 "AC9.3 vs E30"
0.959/733.94349 AC9.1 AC9.3 -0.096319 "AC9.1 vs AC9.3"
0.959/733.94349 AC9.2 AC9.3 -0.28326 "AC9.2 vs AC9.3"
0.959/733.94349 AC9.1 AC9.2 0.18694 "AC9.1 vs AC9.2"
0.595/734.10276 AC9.1 E30 -0.45596 "AC9.1 vs E30"
0.595/734.10276 AC9.2 E30 -0.34008 "AC9.2 vs E30"
0.595/734.10276 AC9.3 E30 -0.53838 "AC9.3 vs E30"
0.595/734.10276 AC9.1 AC9.3 0.08242 "AC9.1 vs AC9.3"
0.595/734.10276 AC9.2 AC9.3 0.1983 "AC9.2 vs AC9.3"
0.595/734.10276 AC9.1 AC9.2 -0.11588 "AC9.1 vs AC9.2"
0.877/735.02249 AC9.1 E30 0.45368000000000003 "AC9.1 vs E30"
0.877/735.02249 AC9.2 E30 -0.058656 "AC9.2 vs E30"
0.877/735.02249 AC9.3 E30 -0.6256 "AC9.3 vs E30"
0.877/735.02249 AC9.1 AC9.3 1.0793 "AC9.1 vs AC9.3"
0.877/735.02249 AC9.2 AC9.3 0.56695 "AC9.2 vs AC9.3"
0.877/735.02249 AC9.1 AC9.2 0.51234 "AC9.1 vs AC9.2"
2.473/735.35382 AC9.1 E30 -1.0122 "AC9.1 vs E30"
2.473/735.35382 AC9.2 E30 2.1105 "AC9.2 vs E30"
2.473/735.35382 AC9.3 E30 2.2491 "AC9.3 vs E30"
2.473/735.35382 AC9.1 AC9.3 -3.2613 "AC9.1 vs AC9.3"
2.473/735.35382 AC9.2 AC9.3 -0.13855 "AC9.2 vs AC9.3"
2.473/735.35382 AC9.1 AC9.2 -3.1228 "AC9.1 vs AC9.2"
0.452/735.99008 AC9.1 E30 -1.8391 "AC9.1 vs E30"
0.452/735.99008 AC9.2 E30 -2.0142 "AC9.2 vs E30"
0.452/735.99008 AC9.3 E30 -1.1434 "AC9.3 vs E30"
0.452/735.99008 AC9.1 AC9.3 -0.69573 "AC9.1 vs AC9.3"
0.452/735.99008 AC9.2 AC9.3 -0.87084 "AC9.2 vs AC9.3"
0.452/735.99008 AC9.1 AC9.2 0.17512 "AC9.1 vs AC9.2"
0.945/736.03415 AC9.1 E30 -0.21453 "AC9.1 vs E30"
0.945/736.03415 AC9.2 E30 -0.131 "AC9.2 vs E30"
0.945/736.03415 AC9.3 E30 -0.19213 "AC9.3 vs E30"
0.945/736.03415 AC9.1 AC9.3 -0.022397 "AC9.1 vs AC9.3"
0.945/736.03415 AC9.2 AC9.3 0.061138 "AC9.2 vs AC9.3"
0.945/736.03415 AC9.1 AC9.2 -0.083536 "AC9.1 vs AC9.2"
2.141/737.23463 AC9.1 E30 -1.6703 "AC9.1 vs E30"
2.141/737.23463 AC9.2 E30 -1.4919 "AC9.2 vs E30"
2.141/737.23463 AC9.3 E30 0.73335 "AC9.3 vs E30"
2.141/737.23463 AC9.1 AC9.3 -2.4037 "AC9.1 vs AC9.3"
2.141/737.23463 AC9.2 AC9.3 -2.2252 "AC9.2 vs AC9.3"
2.141/737.23463 AC9.1 AC9.2 -0.17843 "AC9.1 vs AC9.2"
4.880/737.45237 AC9.1 E30 1.6138 "AC9.1 vs E30"
4.880/737.45237 AC9.2 E30 2.9783 "AC9.2 vs E30"
4.880/737.45237 AC9.3 E30 2.3851 "AC9.3 vs E30"
4.880/737.45237 AC9.1 AC9.3 -0.77135 "AC9.1 vs AC9.3"
4.880/737.45237 AC9.2 AC9.3 0.59318 "AC9.2 vs AC9.3"
4.880/737.45237 AC9.1 AC9.2 -1.3645 "AC9.1 vs AC9.2"
0.945/738.03529 AC9.1 E30 -0.21251 "AC9.1 vs E30"
0.945/738.03529 AC9.2 E30 -0.1801 "AC9.2 vs E30"
0.945/738.03529 AC9.3 E30 -0.11166 "AC9.3 vs E30"
0.945/738.03529 AC9.1 AC9.3 -0.10085 "AC9.1 vs AC9.3"
0.945/738.03529 AC9.2 AC9.3 -0.06844 "AC9.2 vs AC9.3"
0.945/738.03529 AC9.1 AC9.2 -0.032413 "AC9.1 vs AC9.2"
0.801/738.26067 AC9.1 E30 0.049816 "AC9.1 vs E30"
0.801/738.26067 AC9.2 E30 1.1722 "AC9.2 vs E30"
0.801/738.26067 AC9.3 E30 -0.63249 "AC9.3 vs E30"
0.801/738.26067 AC9.1 AC9.3 0.68231 "AC9.1 vs AC9.3"
0.801/738.26067 AC9.2 AC9.3 1.8047 "AC9.2 vs AC9.3"
0.801/738.26067 AC9.1 AC9.2 -1.1224 "AC9.1 vs AC9.2"
1.425/739.14729 AC9.1 E30 -1.0154 "AC9.1 vs E30"
1.425/739.14729 AC9.2 E30 -0.66249 "AC9.2 vs E30"
1.425/739.14729 AC9.3 E30 0.62554 "AC9.3 vs E30"
1.425/739.14729 AC9.1 AC9.3 -1.6409 "AC9.1 vs AC9.3"
1.425/739.14729 AC9.2 AC9.3 -1.288 "AC9.2 vs AC9.3"
1.425/739.14729 AC9.1 AC9.2 -0.35291 "AC9.1 vs AC9.2"
1.652/739.14792 AC9.1 E30 -0.7444 "AC9.1 vs E30"
1.652/739.14792 AC9.2 E30 -0.45885 "AC9.2 vs E30"
1.652/739.14792 AC9.3 E30 0.57611 "AC9.3 vs E30"
1.652/739.14792 AC9.1 AC9.3 -1.3205 "AC9.1 vs AC9.3"
1.652/739.14792 AC9.2 AC9.3 -1.035 "AC9.2 vs AC9.3"
1.652/739.14792 AC9.1 AC9.2 -0.28555 "AC9.1 vs AC9.2"
0.594/740.10738 AC9.1 E30 -0.53755 "AC9.1 vs E30"
0.594/740.10738 AC9.2 E30 -0.55218 "AC9.2 vs E30"
0.594/740.10738 AC9.3 E30 0.03029 "AC9.3 vs E30"
0.594/740.10738 AC9.1 AC9.3 -0.56784 "AC9.1 vs AC9.3"
0.594/740.10738 AC9.2 AC9.3 -0.58247 "AC9.2 vs AC9.3"
0.594/740.10738 AC9.1 AC9.2 0.014632 "AC9.1 vs AC9.2"
0.577/741.01501 AC9.1 E30 -0.46755 "AC9.1 vs E30"
0.577/741.01501 AC9.2 E30 -0.66037 "AC9.2 vs E30"
0.577/741.01501 AC9.3 E30 -0.060229 "AC9.3 vs E30"
0.577/741.01501 AC9.1 AC9.3 -0.40732 "AC9.1 vs AC9.3"
0.577/741.01501 AC9.2 AC9.3 -0.60014 "AC9.2 vs AC9.3"
0.577/741.01501 AC9.1 AC9.2 0.19282 "AC9.1 vs AC9.2"
4.360/741.23965 AC9.1 E30 5.2799 "AC9.1 vs E30"
4.360/741.23965 AC9.2 E30 8.6808 "AC9.2 vs E30"
4.360/741.23965 AC9.3 E30 0.0065338 "AC9.3 vs E30"
4.360/741.23965 AC9.1 AC9.3 5.2734 "AC9.1 vs AC9.3"
4.360/741.23965 AC9.2 AC9.3 8.6743 "AC9.2 vs AC9.3"
4.360/741.23965 AC9.1 AC9.2 -3.4009 "AC9.1 vs AC9.2"
4.977/741.37021 AC9.1 E30 5.6269 "AC9.1 vs E30"
4.977/741.37021 AC9.2 E30 8.5749 "AC9.2 vs E30"
4.977/741.37021 AC9.3 E30 6.445 "AC9.3 vs E30"
4.977/741.37021 AC9.1 AC9.3 -0.81812 "AC9.1 vs AC9.3"
4.977/741.37021 AC9.2 AC9.3 2.1299 "AC9.2 vs AC9.3"
4.977/741.37021 AC9.1 AC9.2 -2.948 "AC9.1 vs AC9.2"
0.951/742.01671 AC9.1 E30 -0.010062 "AC9.1 vs E30"
0.951/742.01671 AC9.2 E30 -0.077487 "AC9.2 vs E30"
0.951/742.01671 AC9.3 E30 0.15369 "AC9.3 vs E30"
0.951/742.01671 AC9.1 AC9.3 -0.16375 "AC9.1 vs AC9.3"
0.951/742.01671 AC9.2 AC9.3 -0.23118 "AC9.2 vs AC9.3"
0.951/742.01671 AC9.1 AC9.2 0.067425 "AC9.1 vs AC9.2"
0.576/742.06660 AC9.1 E30 0.26661 "AC9.1 vs E30"
0.576/742.06660 AC9.2 E30 0.083053 "AC9.2 vs E30"
0.576/742.06660 AC9.3 E30 0.16971 "AC9.3 vs E30"
0.576/742.06660 AC9.1 AC9.3 0.096895 "AC9.1 vs AC9.3"
0.576/742.06660 AC9.2 AC9.3 -0.086661 "AC9.2 vs AC9.3"
0.576/742.06660 AC9.1 AC9.2 0.18356 "AC9.1 vs AC9.2"
2.264/742.37519 AC9.1 E30 0.69375 "AC9.1 vs E30"
2.264/742.37519 AC9.2 E30 0.66331 "AC9.2 vs E30"
2.264/742.37519 AC9.3 E30 1.5363 "AC9.3 vs E30"
2.264/742.37519 AC9.1 AC9.3 -0.84254 "AC9.1 vs AC9.3"
2.264/742.37519 AC9.2 AC9.3 -0.87298 "AC9.2 vs AC9.3"
2.264/742.37519 AC9.1 AC9.2 0.030439 "AC9.1 vs AC9.2"
2.735/742.38101 AC9.1 E30 -1.8881 "AC9.1 vs E30"
2.735/742.38101 AC9.2 E30 -2.0528 "AC9.2 vs E30"
2.735/742.38101 AC9.3 E30 1.3776 "AC9.3 vs E30"
2.735/742.38101 AC9.1 AC9.3 -3.2658 "AC9.1 vs AC9.3"
2.735/742.38101 AC9.2 AC9.3 -3.4304 "AC9.2 vs AC9.3"
2.735/742.38101 AC9.1 AC9.2 0.1646 "AC9.1 vs AC9.2"
0.460/742.86678 AC9.1 E30 -1.9715 "AC9.1 vs E30"
0.460/742.86678 AC9.2 E30 -2.1037 "AC9.2 vs E30"
0.460/742.86678 AC9.3 E30 -1.0021 "AC9.3 vs E30"
0.460/742.86678 AC9.1 AC9.3 -0.96937 "AC9.1 vs AC9.3"
0.460/742.86678 AC9.2 AC9.3 -1.1016 "AC9.2 vs AC9.3"
0.460/742.86678 AC9.1 AC9.2 0.13224 "AC9.1 vs AC9.2"
0.885/742.93609 AC9.1 E30 0.35769 "AC9.1 vs E30"
