Metabolite Clone1 Clone2 log2FC plotContrast
0.823/230.11908 AC9.3 E30 -0.27226 "AC9.3 vs E30"
0.823/230.11908 AC9.1 AC9.3 0.46652 "AC9.1 vs AC9.3"
0.823/230.11908 AC9.2 AC9.3 0.25191 "AC9.2 vs AC9.3"
0.823/230.11908 AC9.1 AC9.2 0.21461 "AC9.1 vs AC9.2"
0.814/230.15134 AC9.1 E30 1.2801 "AC9.1 vs E30"
0.814/230.15134 AC9.2 E30 0.66706 "AC9.2 vs E30"
0.814/230.15134 AC9.3 E30 0.33138 "AC9.3 vs E30"
0.814/230.15134 AC9.1 AC9.3 0.94867 "AC9.1 vs AC9.3"
0.814/230.15134 AC9.2 AC9.3 0.33569 "AC9.2 vs AC9.3"
0.814/230.15134 AC9.1 AC9.2 0.61299 "AC9.1 vs AC9.2"
3.676/230.15350 AC9.1 E30 -0.47546 "AC9.1 vs E30"
3.676/230.15350 AC9.2 E30 -0.48813 "AC9.2 vs E30"
3.676/230.15350 AC9.3 E30 -0.19254 "AC9.3 vs E30"
3.676/230.15350 AC9.1 AC9.3 -0.28292 "AC9.1 vs AC9.3"
3.676/230.15350 AC9.2 AC9.3 -0.29559 "AC9.2 vs AC9.3"
3.676/230.15350 AC9.1 AC9.2 0.012676 "AC9.1 vs AC9.2"
0.643/230.94540 AC9.1 E30 -0.28434 "AC9.1 vs E30"
0.643/230.94540 AC9.2 E30 -0.064404 "AC9.2 vs E30"
0.643/230.94540 AC9.3 E30 0.017986 "AC9.3 vs E30"
0.643/230.94540 AC9.1 AC9.3 -0.30232 "AC9.1 vs AC9.3"
0.643/230.94540 AC9.2 AC9.3 -0.082389 "AC9.2 vs AC9.3"
0.643/230.94540 AC9.1 AC9.2 -0.21993 "AC9.1 vs AC9.2"
1.067/230.98947 AC9.1 E30 0.15138 "AC9.1 vs E30"
1.067/230.98947 AC9.2 E30 0.061343 "AC9.2 vs E30"
1.067/230.98947 AC9.3 E30 0.34796 "AC9.3 vs E30"
1.067/230.98947 AC9.1 AC9.3 -0.19658 "AC9.1 vs AC9.3"
1.067/230.98947 AC9.2 AC9.3 -0.28662 "AC9.2 vs AC9.3"
1.067/230.98947 AC9.1 AC9.2 0.090039 "AC9.1 vs AC9.2"
0.832/230.98985 AC9.1 E30 0.84074 "AC9.1 vs E30"
0.832/230.98985 AC9.2 E30 0.63425 "AC9.2 vs E30"
0.832/230.98985 AC9.3 E30 -0.11156 "AC9.3 vs E30"
0.832/230.98985 AC9.1 AC9.3 0.9523 "AC9.1 vs AC9.3"
0.832/230.98985 AC9.2 AC9.3 0.74581 "AC9.2 vs AC9.3"
0.832/230.98985 AC9.1 AC9.2 0.20649 "AC9.1 vs AC9.2"
1.653/231.05991 AC9.1 E30 0.54141 "AC9.1 vs E30"
1.653/231.05991 AC9.2 E30 -0.064652 "AC9.2 vs E30"
1.653/231.05991 AC9.3 E30 -0.30824 "AC9.3 vs E30"
1.653/231.05991 AC9.1 AC9.3 0.84965 "AC9.1 vs AC9.3"
1.653/231.05991 AC9.2 AC9.3 0.24359 "AC9.2 vs AC9.3"
1.653/231.05991 AC9.1 AC9.2 0.60606 "AC9.1 vs AC9.2"
2.736/231.08361 AC9.1 E30 -0.36241 "AC9.1 vs E30"
2.736/231.08361 AC9.2 E30 -0.59496 "AC9.2 vs E30"
2.736/231.08361 AC9.3 E30 0.37197 "AC9.3 vs E30"
2.736/231.08361 AC9.1 AC9.3 -0.73438 "AC9.1 vs AC9.3"
2.736/231.08361 AC9.2 AC9.3 -0.96693 "AC9.2 vs AC9.3"
2.736/231.08361 AC9.1 AC9.2 0.23255 "AC9.1 vs AC9.2"
1.099/231.09755 AC9.1 E30 0.51379 "AC9.1 vs E30"
1.099/231.09755 AC9.2 E30 0.41335 "AC9.2 vs E30"
1.099/231.09755 AC9.3 E30 0.84603 "AC9.3 vs E30"
1.099/231.09755 AC9.1 AC9.3 -0.33224 "AC9.1 vs AC9.3"
1.099/231.09755 AC9.2 AC9.3 -0.43268 "AC9.2 vs AC9.3"
1.099/231.09755 AC9.1 AC9.2 0.10044 "AC9.1 vs AC9.2"
1.017/231.11214 AC9.1 E30 -0.29733 "AC9.1 vs E30"
1.017/231.11214 AC9.2 E30 -0.17199 "AC9.2 vs E30"
1.017/231.11214 AC9.3 E30 -0.71647 "AC9.3 vs E30"
1.017/231.11214 AC9.1 AC9.3 0.41914 "AC9.1 vs AC9.3"
1.017/231.11214 AC9.2 AC9.3 0.54448 "AC9.2 vs AC9.3"
1.017/231.11214 AC9.1 AC9.2 -0.12533 "AC9.1 vs AC9.2"
0.835/231.14697 AC9.1 E30 -2.5425 "AC9.1 vs E30"
0.835/231.14697 AC9.2 E30 -2.7777 "AC9.2 vs E30"
0.835/231.14697 AC9.3 E30 -2.6316 "AC9.3 vs E30"
0.835/231.14697 AC9.1 AC9.3 0.089147 "AC9.1 vs AC9.3"
0.835/231.14697 AC9.2 AC9.3 -0.14606 "AC9.2 vs AC9.3"
0.835/231.14697 AC9.1 AC9.2 0.2352 "AC9.1 vs AC9.2"
2.804/231.16989 AC9.1 E30 0.032967 "AC9.1 vs E30"
2.804/231.16989 AC9.2 E30 -0.52637 "AC9.2 vs E30"
2.804/231.16989 AC9.3 E30 -0.31287 "AC9.3 vs E30"
2.804/231.16989 AC9.1 AC9.3 0.34583 "AC9.1 vs AC9.3"
2.804/231.16989 AC9.2 AC9.3 -0.21351 "AC9.2 vs AC9.3"
2.804/231.16989 AC9.1 AC9.2 0.55934 "AC9.1 vs AC9.2"
1.601/231.17041 AC9.1 E30 0.091358 "AC9.1 vs E30"
1.601/231.17041 AC9.2 E30 -0.36323 "AC9.2 vs E30"
1.601/231.17041 AC9.3 E30 0.89629 "AC9.3 vs E30"
1.601/231.17041 AC9.1 AC9.3 -0.80494 "AC9.1 vs AC9.3"
1.601/231.17041 AC9.2 AC9.3 -1.2595 "AC9.2 vs AC9.3"
1.601/231.17041 AC9.1 AC9.2 0.45459 "AC9.1 vs AC9.2"
2.718/231.17082 AC9.1 E30 0.32293 "AC9.1 vs E30"
2.718/231.17082 AC9.2 E30 -0.1198 "AC9.2 vs E30"
2.718/231.17082 AC9.3 E30 -0.8835 "AC9.3 vs E30"
2.718/231.17082 AC9.1 AC9.3 1.2064 "AC9.1 vs AC9.3"
2.718/231.17082 AC9.2 AC9.3 0.7637 "AC9.2 vs AC9.3"
2.718/231.17082 AC9.1 AC9.2 0.44273 "AC9.1 vs AC9.2"
4.027/231.17397 AC9.1 E30 0.48427 "AC9.1 vs E30"
4.027/231.17397 AC9.2 E30 0.40421 "AC9.2 vs E30"
4.027/231.17397 AC9.3 E30 2.2056 "AC9.3 vs E30"
4.027/231.17397 AC9.1 AC9.3 -1.7214 "AC9.1 vs AC9.3"
4.027/231.17397 AC9.2 AC9.3 -1.8014 "AC9.2 vs AC9.3"
4.027/231.17397 AC9.1 AC9.2 0.080058 "AC9.1 vs AC9.2"
5.374/231.17489 AC9.1 E30 1.8284 "AC9.1 vs E30"
5.374/231.17489 AC9.2 E30 3.0436 "AC9.2 vs E30"
5.374/231.17489 AC9.3 E30 2.3311 "AC9.3 vs E30"
5.374/231.17489 AC9.1 AC9.3 -0.50269 "AC9.1 vs AC9.3"
5.374/231.17489 AC9.2 AC9.3 0.71248 "AC9.2 vs AC9.3"
5.374/231.17489 AC9.1 AC9.2 -1.2152 "AC9.1 vs AC9.2"
2.777/231.43586 AC9.1 E30 0.0070717 "AC9.1 vs E30"
2.777/231.43586 AC9.2 E30 -0.29284 "AC9.2 vs E30"
2.777/231.43586 AC9.3 E30 -0.41526 "AC9.3 vs E30"
2.777/231.43586 AC9.1 AC9.3 0.42233 "AC9.1 vs AC9.3"
2.777/231.43586 AC9.2 AC9.3 0.12242 "AC9.2 vs AC9.3"
2.777/231.43586 AC9.1 AC9.2 0.29991 "AC9.1 vs AC9.2"
0.642/231.94417 AC9.1 E30 -0.2124 "AC9.1 vs E30"
0.642/231.94417 AC9.2 E30 -0.056241 "AC9.2 vs E30"
0.642/231.94417 AC9.3 E30 -0.091117 "AC9.3 vs E30"
0.642/231.94417 AC9.1 AC9.3 -0.12129 "AC9.1 vs AC9.3"
0.642/231.94417 AC9.2 AC9.3 0.034876 "AC9.2 vs AC9.3"
0.642/231.94417 AC9.1 AC9.2 -0.15616 "AC9.1 vs AC9.2"
0.765/231.94435 AC9.1 E30 -2.1892 "AC9.1 vs E30"
0.765/231.94435 AC9.2 E30 -1.5755 "AC9.2 vs E30"
0.765/231.94435 AC9.3 E30 -0.090651 "AC9.3 vs E30"
0.765/231.94435 AC9.1 AC9.3 -2.0985 "AC9.1 vs AC9.3"
0.765/231.94435 AC9.2 AC9.3 -1.4849 "AC9.2 vs AC9.3"
0.765/231.94435 AC9.1 AC9.2 -0.61368 "AC9.1 vs AC9.2"
2.788/232.05554 AC9.1 E30 0.86232 "AC9.1 vs E30"
2.788/232.05554 AC9.2 E30 -1.1701 "AC9.2 vs E30"
2.788/232.05554 AC9.3 E30 2.5666 "AC9.3 vs E30"
2.788/232.05554 AC9.1 AC9.3 -1.7042 "AC9.1 vs AC9.3"
2.788/232.05554 AC9.2 AC9.3 -3.7367 "AC9.2 vs AC9.3"
2.788/232.05554 AC9.1 AC9.2 2.0325 "AC9.1 vs AC9.2"
2.709/232.05623 AC9.1 E30 0.72755 "AC9.1 vs E30"
2.709/232.05623 AC9.2 E30 -0.015435 "AC9.2 vs E30"
2.709/232.05623 AC9.3 E30 0.43453 "AC9.3 vs E30"
2.709/232.05623 AC9.1 AC9.3 0.29301 "AC9.1 vs AC9.3"
2.709/232.05623 AC9.2 AC9.3 -0.44997 "AC9.2 vs AC9.3"
2.709/232.05623 AC9.1 AC9.2 0.74298 "AC9.1 vs AC9.2"
1.536/232.08292 AC9.1 E30 -0.20805 "AC9.1 vs E30"
1.536/232.08292 AC9.2 E30 -0.15347 "AC9.2 vs E30"
1.536/232.08292 AC9.3 E30 -0.1402 "AC9.3 vs E30"
1.536/232.08292 AC9.1 AC9.3 -0.067853 "AC9.1 vs AC9.3"
1.536/232.08292 AC9.2 AC9.3 -0.01327 "AC9.2 vs AC9.3"
1.536/232.08292 AC9.1 AC9.2 -0.054583 "AC9.1 vs AC9.2"
1.039/232.09115 AC9.1 E30 -0.59239 "AC9.1 vs E30"
1.039/232.09115 AC9.2 E30 -0.62714 "AC9.2 vs E30"
1.039/232.09115 AC9.3 E30 0.77787 "AC9.3 vs E30"
1.039/232.09115 AC9.1 AC9.3 -1.3703 "AC9.1 vs AC9.3"
1.039/232.09115 AC9.2 AC9.3 -1.405 "AC9.2 vs AC9.3"
1.039/232.09115 AC9.1 AC9.2 0.034752 "AC9.1 vs AC9.2"
1.016/232.11539 AC9.1 E30 -0.073721 "AC9.1 vs E30"
1.016/232.11539 AC9.2 E30 0.2968 "AC9.2 vs E30"
1.016/232.11539 AC9.3 E30 -0.4597 "AC9.3 vs E30"
1.016/232.11539 AC9.1 AC9.3 0.38598 "AC9.1 vs AC9.3"
1.016/232.11539 AC9.2 AC9.3 0.7565 "AC9.2 vs AC9.3"
1.016/232.11539 AC9.1 AC9.2 -0.37052 "AC9.1 vs AC9.2"
2.774/232.15565 AC9.1 E30 -0.16526 "AC9.1 vs E30"
2.774/232.15565 AC9.2 E30 -0.22824 "AC9.2 vs E30"
2.774/232.15565 AC9.3 E30 -0.73446 "AC9.3 vs E30"
2.774/232.15565 AC9.1 AC9.3 0.56921 "AC9.1 vs AC9.3"
2.774/232.15565 AC9.2 AC9.3 0.50622 "AC9.2 vs AC9.3"
2.774/232.15565 AC9.1 AC9.2 0.062985 "AC9.1 vs AC9.2"
2.735/232.56232 AC9.1 E30 -0.21585 "AC9.1 vs E30"
2.735/232.56232 AC9.2 E30 0.36824 "AC9.2 vs E30"
2.735/232.56232 AC9.3 E30 -0.20978 "AC9.3 vs E30"
2.735/232.56232 AC9.1 AC9.3 -0.0060694 "AC9.1 vs AC9.3"
2.735/232.56232 AC9.2 AC9.3 0.57802 "AC9.2 vs AC9.3"
2.735/232.56232 AC9.1 AC9.2 -0.58409 "AC9.1 vs AC9.2"
0.649/232.59817 AC9.1 E30 -0.1955 "AC9.1 vs E30"
0.649/232.59817 AC9.2 E30 -0.22119 "AC9.2 vs E30"
0.649/232.59817 AC9.3 E30 -0.20688 "AC9.3 vs E30"
0.649/232.59817 AC9.1 AC9.3 0.011377 "AC9.1 vs AC9.3"
0.649/232.59817 AC9.2 AC9.3 -0.014307 "AC9.2 vs AC9.3"
0.649/232.59817 AC9.1 AC9.2 0.025684 "AC9.1 vs AC9.2"
0.810/232.92925 AC9.1 E30 -0.14159 "AC9.1 vs E30"
0.810/232.92925 AC9.2 E30 0.079904 "AC9.2 vs E30"
0.810/232.92925 AC9.3 E30 -0.2923 "AC9.3 vs E30"
0.810/232.92925 AC9.1 AC9.3 0.15071 "AC9.1 vs AC9.3"
0.810/232.92925 AC9.2 AC9.3 0.37221 "AC9.2 vs AC9.3"
0.810/232.92925 AC9.1 AC9.2 -0.2215 "AC9.1 vs AC9.2"
1.068/232.98782 AC9.1 E30 0.010648 "AC9.1 vs E30"
1.068/232.98782 AC9.2 E30 -0.13692 "AC9.2 vs E30"
1.068/232.98782 AC9.3 E30 0.050869 "AC9.3 vs E30"
1.068/232.98782 AC9.1 AC9.3 -0.040221 "AC9.1 vs AC9.3"
1.068/232.98782 AC9.2 AC9.3 -0.18779 "AC9.2 vs AC9.3"
1.068/232.98782 AC9.1 AC9.2 0.14757 "AC9.1 vs AC9.2"
0.827/232.98805 AC9.1 E30 0.66178 "AC9.1 vs E30"
0.827/232.98805 AC9.2 E30 0.52371 "AC9.2 vs E30"
0.827/232.98805 AC9.3 E30 -0.22785 "AC9.3 vs E30"
0.827/232.98805 AC9.1 AC9.3 0.88963 "AC9.1 vs AC9.3"
0.827/232.98805 AC9.2 AC9.3 0.75156 "AC9.2 vs AC9.3"
0.827/232.98805 AC9.1 AC9.2 0.13807 "AC9.1 vs AC9.2"
2.747/233.07904 AC9.1 E30 -0.066938 "AC9.1 vs E30"
2.747/233.07904 AC9.2 E30 -0.15653 "AC9.2 vs E30"
2.747/233.07904 AC9.3 E30 0.23505 "AC9.3 vs E30"
2.747/233.07904 AC9.1 AC9.3 -0.30198 "AC9.1 vs AC9.3"
2.747/233.07904 AC9.2 AC9.3 -0.39157 "AC9.2 vs AC9.3"
2.747/233.07904 AC9.1 AC9.2 0.089588 "AC9.1 vs AC9.2"
1.091/233.11295 AC9.1 E30 0.11434 "AC9.1 vs E30"
1.091/233.11295 AC9.2 E30 -0.28796 "AC9.2 vs E30"
1.091/233.11295 AC9.3 E30 -0.13324 "AC9.3 vs E30"
1.091/233.11295 AC9.1 AC9.3 0.24758 "AC9.1 vs AC9.3"
1.091/233.11295 AC9.2 AC9.3 -0.15472 "AC9.2 vs AC9.3"
1.091/233.11295 AC9.1 AC9.2 0.40231 "AC9.1 vs AC9.2"
0.986/233.11309 AC9.1 E30 -0.12248 "AC9.1 vs E30"
0.986/233.11309 AC9.2 E30 -0.48341 "AC9.2 vs E30"
0.986/233.11309 AC9.3 E30 0.52139 "AC9.3 vs E30"
0.986/233.11309 AC9.1 AC9.3 -0.64387 "AC9.1 vs AC9.3"
0.986/233.11309 AC9.2 AC9.3 -1.0048 "AC9.2 vs AC9.3"
0.986/233.11309 AC9.1 AC9.2 0.36093 "AC9.1 vs AC9.2"
0.822/233.11321 AC9.1 E30 -0.21687 "AC9.1 vs E30"
0.822/233.11321 AC9.2 E30 -0.16259 "AC9.2 vs E30"
0.822/233.11321 AC9.3 E30 0.16103 "AC9.3 vs E30"
0.822/233.11321 AC9.1 AC9.3 -0.37789 "AC9.1 vs AC9.3"
0.822/233.11321 AC9.2 AC9.3 -0.32362 "AC9.2 vs AC9.3"
0.822/233.11321 AC9.1 AC9.2 -0.054278 "AC9.1 vs AC9.2"
0.892/233.11407 AC9.1 E30 -0.21132 "AC9.1 vs E30"
0.892/233.11407 AC9.2 E30 -1.172 "AC9.2 vs E30"
0.892/233.11407 AC9.3 E30 0.062246 "AC9.3 vs E30"
0.892/233.11407 AC9.1 AC9.3 -0.27356 "AC9.1 vs AC9.3"
0.892/233.11407 AC9.2 AC9.3 -1.2343 "AC9.2 vs AC9.3"
0.892/233.11407 AC9.1 AC9.2 0.96073 "AC9.1 vs AC9.2"
1.419/233.14953 AC9.1 E30 0.17615 "AC9.1 vs E30"
1.419/233.14953 AC9.2 E30 -0.33597 "AC9.2 vs E30"
1.419/233.14953 AC9.3 E30 0.32714 "AC9.3 vs E30"
1.419/233.14953 AC9.1 AC9.3 -0.15099 "AC9.1 vs AC9.3"
1.419/233.14953 AC9.2 AC9.3 -0.66311 "AC9.2 vs AC9.3"
1.419/233.14953 AC9.1 AC9.2 0.51212 "AC9.1 vs AC9.2"
3.624/233.15338 AC9.1 E30 -0.44104 "AC9.1 vs E30"
3.624/233.15338 AC9.2 E30 -0.57302 "AC9.2 vs E30"
3.624/233.15338 AC9.3 E30 -0.14082 "AC9.3 vs E30"
3.624/233.15338 AC9.1 AC9.3 -0.30022 "AC9.1 vs AC9.3"
3.624/233.15338 AC9.2 AC9.3 -0.43221 "AC9.2 vs AC9.3"
3.624/233.15338 AC9.1 AC9.2 0.13198 "AC9.1 vs AC9.2"
3.865/233.15480 AC9.1 E30 -0.37318 "AC9.1 vs E30"
3.865/233.15480 AC9.2 E30 -0.58862 "AC9.2 vs E30"
3.865/233.15480 AC9.3 E30 0.16579 "AC9.3 vs E30"
3.865/233.15480 AC9.1 AC9.3 -0.53897 "AC9.1 vs AC9.3"
3.865/233.15480 AC9.2 AC9.3 -0.75441 "AC9.2 vs AC9.3"
3.865/233.15480 AC9.1 AC9.2 0.21544 "AC9.1 vs AC9.2"
5.525/233.18942 AC9.1 E30 0.91795 "AC9.1 vs E30"
5.525/233.18942 AC9.2 E30 2.1811 "AC9.2 vs E30"
5.525/233.18942 AC9.3 E30 1.398 "AC9.3 vs E30"
5.525/233.18942 AC9.1 AC9.3 -0.48003 "AC9.1 vs AC9.3"
5.525/233.18942 AC9.2 AC9.3 0.78311 "AC9.2 vs AC9.3"
5.525/233.18942 AC9.1 AC9.2 -1.2631 "AC9.1 vs AC9.2"
4.127/233.19017 AC9.1 E30 0.81648 "AC9.1 vs E30"
4.127/233.19017 AC9.2 E30 1.6453 "AC9.2 vs E30"
4.127/233.19017 AC9.3 E30 2.7056 "AC9.3 vs E30"
4.127/233.19017 AC9.1 AC9.3 -1.8891 "AC9.1 vs AC9.3"
4.127/233.19017 AC9.2 AC9.3 -1.0603 "AC9.2 vs AC9.3"
4.127/233.19017 AC9.1 AC9.2 -0.82877 "AC9.1 vs AC9.2"
5.855/233.19025 AC9.1 E30 1.5632 "AC9.1 vs E30"
5.855/233.19025 AC9.2 E30 3.3199 "AC9.2 vs E30"
5.855/233.19025 AC9.3 E30 2.1813 "AC9.3 vs E30"
5.855/233.19025 AC9.1 AC9.3 -0.61808 "AC9.1 vs AC9.3"
5.855/233.19025 AC9.2 AC9.3 1.1386 "AC9.2 vs AC9.3"
5.855/233.19025 AC9.1 AC9.2 -1.7567 "AC9.1 vs AC9.2"
0.762/233.94179 AC9.1 E30 -1.6397 "AC9.1 vs E30"
0.762/233.94179 AC9.2 E30 -1.3876 "AC9.2 vs E30"
0.762/233.94179 AC9.3 E30 -0.1238 "AC9.3 vs E30"
0.762/233.94179 AC9.1 AC9.3 -1.5159 "AC9.1 vs AC9.3"
0.762/233.94179 AC9.2 AC9.3 -1.2638 "AC9.2 vs AC9.3"
0.762/233.94179 AC9.1 AC9.2 -0.25219 "AC9.1 vs AC9.2"
2.685/234.06588 AC9.1 E30 -0.12483 "AC9.1 vs E30"
2.685/234.06588 AC9.2 E30 0.17571 "AC9.2 vs E30"
2.685/234.06588 AC9.3 E30 0.063097 "AC9.3 vs E30"
2.685/234.06588 AC9.1 AC9.3 -0.18793 "AC9.1 vs AC9.3"
2.685/234.06588 AC9.2 AC9.3 0.11261 "AC9.2 vs AC9.3"
2.685/234.06588 AC9.1 AC9.2 -0.30054 "AC9.1 vs AC9.2"
0.802/234.07294 AC9.1 E30 -0.0037475 "AC9.1 vs E30"
0.802/234.07294 AC9.2 E30 -0.54818 "AC9.2 vs E30"
0.802/234.07294 AC9.3 E30 -0.25889 "AC9.3 vs E30"
0.802/234.07294 AC9.1 AC9.3 0.25515 "AC9.1 vs AC9.3"
0.802/234.07294 AC9.2 AC9.3 -0.28929 "AC9.2 vs AC9.3"
0.802/234.07294 AC9.1 AC9.2 0.54444 "AC9.1 vs AC9.2"
1.196/234.13377 AC9.1 E30 -1.2795 "AC9.1 vs E30"
1.196/234.13377 AC9.2 E30 -0.46388 "AC9.2 vs E30"
1.196/234.13377 AC9.3 E30 -0.45469 "AC9.3 vs E30"
1.196/234.13377 AC9.1 AC9.3 -0.82479 "AC9.1 vs AC9.3"
1.196/234.13377 AC9.2 AC9.3 -0.0091923 "AC9.2 vs AC9.3"
1.196/234.13377 AC9.1 AC9.2 -0.81559 "AC9.1 vs AC9.2"
2.845/234.16037 AC9.1 E30 -0.18802 "AC9.1 vs E30"
2.845/234.16037 AC9.2 E30 -0.3476 "AC9.2 vs E30"
2.845/234.16037 AC9.3 E30 -0.95299 "AC9.3 vs E30"
2.845/234.16037 AC9.1 AC9.3 0.76497 "AC9.1 vs AC9.3"
2.845/234.16037 AC9.2 AC9.3 0.60539 "AC9.2 vs AC9.3"
2.845/234.16037 AC9.1 AC9.2 0.15958 "AC9.1 vs AC9.2"
0.923/234.43663 AC9.1 E30 0.24979 "AC9.1 vs E30"
0.923/234.43663 AC9.2 E30 0.32351 "AC9.2 vs E30"
0.923/234.43663 AC9.3 E30 -0.32841 "AC9.3 vs E30"
0.923/234.43663 AC9.1 AC9.3 0.5782 "AC9.1 vs AC9.3"
0.923/234.43663 AC9.2 AC9.3 0.65192 "AC9.2 vs AC9.3"
0.923/234.43663 AC9.1 AC9.2 -0.073719 "AC9.1 vs AC9.2"
0.644/234.92508 AC9.1 E30 -0.19121 "AC9.1 vs E30"
0.644/234.92508 AC9.2 E30 -0.18726 "AC9.2 vs E30"
0.644/234.92508 AC9.3 E30 0.011593 "AC9.3 vs E30"
0.644/234.92508 AC9.1 AC9.3 -0.2028 "AC9.1 vs AC9.3"
0.644/234.92508 AC9.2 AC9.3 -0.19886 "AC9.2 vs AC9.3"
0.644/234.92508 AC9.1 AC9.2 -0.0039465 "AC9.1 vs AC9.2"
0.813/234.92818 AC9.1 E30 -0.092434 "AC9.1 vs E30"
0.813/234.92818 AC9.2 E30 0.058299 "AC9.2 vs E30"
0.813/234.92818 AC9.3 E30 -0.071791 "AC9.3 vs E30"
0.813/234.92818 AC9.1 AC9.3 -0.020643 "AC9.1 vs AC9.3"
0.813/234.92818 AC9.2 AC9.3 0.13009 "AC9.2 vs AC9.3"
0.813/234.92818 AC9.1 AC9.2 -0.15073 "AC9.1 vs AC9.2"
0.766/235.05680 AC9.1 E30 -1.3697 "AC9.1 vs E30"
0.766/235.05680 AC9.2 E30 -0.50401 "AC9.2 vs E30"
0.766/235.05680 AC9.3 E30 0.93513 "AC9.3 vs E30"
0.766/235.05680 AC9.1 AC9.3 -2.3048 "AC9.1 vs AC9.3"
0.766/235.05680 AC9.2 AC9.3 -1.4391 "AC9.2 vs AC9.3"
0.766/235.05680 AC9.1 AC9.2 -0.86564 "AC9.1 vs AC9.2"
2.821/235.07500 AC9.1 E30 0.097116 "AC9.1 vs E30"
2.821/235.07500 AC9.2 E30 0.092581 "AC9.2 vs E30"
2.821/235.07500 AC9.3 E30 -0.38884 "AC9.3 vs E30"
2.821/235.07500 AC9.1 AC9.3 0.48595 "AC9.1 vs AC9.3"
2.821/235.07500 AC9.2 AC9.3 0.48142 "AC9.2 vs AC9.3"
2.821/235.07500 AC9.1 AC9.2 0.0045348 "AC9.1 vs AC9.2"
1.977/235.11134 AC9.1 E30 0.30021 "AC9.1 vs E30"
1.977/235.11134 AC9.2 E30 0.4253 "AC9.2 vs E30"
1.977/235.11134 AC9.3 E30 0.36632 "AC9.3 vs E30"
1.977/235.11134 AC9.1 AC9.3 -0.066112 "AC9.1 vs AC9.3"
1.977/235.11134 AC9.2 AC9.3 0.058983 "AC9.2 vs AC9.3"
1.977/235.11134 AC9.1 AC9.2 -0.1251 "AC9.1 vs AC9.2"
2.756/235.11529 AC9.1 E30 0.1474 "AC9.1 vs E30"
2.756/235.11529 AC9.2 E30 0.49084 "AC9.2 vs E30"
2.756/235.11529 AC9.3 E30 0.25153 "AC9.3 vs E30"
2.756/235.11529 AC9.1 AC9.3 -0.10413 "AC9.1 vs AC9.3"
2.756/235.11529 AC9.2 AC9.3 0.23931 "AC9.2 vs AC9.3"
2.756/235.11529 AC9.1 AC9.2 -0.34344 "AC9.1 vs AC9.2"
1.077/235.16508 AC9.1 E30 0.38741 "AC9.1 vs E30"
1.077/235.16508 AC9.2 E30 0.2816 "AC9.2 vs E30"
1.077/235.16508 AC9.3 E30 -0.14289 "AC9.3 vs E30"
1.077/235.16508 AC9.1 AC9.3 0.53031 "AC9.1 vs AC9.3"
1.077/235.16508 AC9.2 AC9.3 0.4245 "AC9.2 vs AC9.3"
1.077/235.16508 AC9.1 AC9.2 0.10581 "AC9.1 vs AC9.2"
0.920/235.16592 AC9.1 E30 0.28305 "AC9.1 vs E30"
0.920/235.16592 AC9.2 E30 0.16834 "AC9.2 vs E30"
0.920/235.16592 AC9.3 E30 -0.27792 "AC9.3 vs E30"
0.920/235.16592 AC9.1 AC9.3 0.56097 "AC9.1 vs AC9.3"
0.920/235.16592 AC9.2 AC9.3 0.44626 "AC9.2 vs AC9.3"
0.920/235.16592 AC9.1 AC9.2 0.1147 "AC9.1 vs AC9.2"
0.652/235.41349 AC9.1 E30 -0.15825 "AC9.1 vs E30"
0.652/235.41349 AC9.2 E30 -0.092392 "AC9.2 vs E30"
0.652/235.41349 AC9.3 E30 0.22117 "AC9.3 vs E30"
0.652/235.41349 AC9.1 AC9.3 -0.37942 "AC9.1 vs AC9.3"
0.652/235.41349 AC9.2 AC9.3 -0.31356 "AC9.2 vs AC9.3"
0.652/235.41349 AC9.1 AC9.2 -0.06586 "AC9.1 vs AC9.2"
0.975/235.41834 AC9.1 E30 -0.85321 "AC9.1 vs E30"
0.975/235.41834 AC9.2 E30 -0.64926 "AC9.2 vs E30"
0.975/235.41834 AC9.3 E30 -0.52277 "AC9.3 vs E30"
0.975/235.41834 AC9.1 AC9.3 -0.33044 "AC9.1 vs AC9.3"
0.975/235.41834 AC9.2 AC9.3 -0.12648 "AC9.2 vs AC9.3"
0.975/235.41834 AC9.1 AC9.2 -0.20396 "AC9.1 vs AC9.2"
2.811/236.09526 AC9.1 E30 0.090748 "AC9.1 vs E30"
2.811/236.09526 AC9.2 E30 0.034962 "AC9.2 vs E30"
2.811/236.09526 AC9.3 E30 -0.078988 "AC9.3 vs E30"
2.811/236.09526 AC9.1 AC9.3 0.16974 "AC9.1 vs AC9.3"
2.811/236.09526 AC9.2 AC9.3 0.11395 "AC9.2 vs AC9.3"
2.811/236.09526 AC9.1 AC9.2 0.055786 "AC9.1 vs AC9.2"
5.152/236.14896 AC9.1 E30 -0.99358 "AC9.1 vs E30"
5.152/236.14896 AC9.2 E30 -0.9398 "AC9.2 vs E30"
5.152/236.14896 AC9.3 E30 -1.5708 "AC9.3 vs E30"
5.152/236.14896 AC9.1 AC9.3 0.57722 "AC9.1 vs AC9.3"
5.152/236.14896 AC9.2 AC9.3 0.631 "AC9.2 vs AC9.3"
5.152/236.14896 AC9.1 AC9.2 -0.053776 "AC9.1 vs AC9.2"
6.300/236.14964 AC9.1 E30 -0.85567 "AC9.1 vs E30"
