AnalysisMode	Contrast	plotContrast	Metabolite	Ratio_Change	FoldChange	pValue	padj
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.062/243.16294	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.978/243.16339	2.671911282360273	1.4178721056324108	0.07513513513513513	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.270/243.17146	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.788/243.31540	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.544/243.95705	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.644/243.96112	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.792/244.07648	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.790/244.07725	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.752/244.13081	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.587/244.14102	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.667/244.16711	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.556/245.04315	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.067/245.06061	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.109/245.06114	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.585/246.05524	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.347/246.07562	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.010/246.14491	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	3.209/247.04512	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.134/247.11363	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	4.018/247.16948	0.44511904902024824	-1.1677368521538227	0.04864864864864865	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	4.952/247.17018	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.622/248.03788	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.625/248.12439	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.581/248.96141	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.555/249.04359	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.139/249.13535	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	4.171/249.18534	0.3755987724077188	-1.4127357471357989	0.024594594594594593	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	5.293/249.18700	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.619/250.00060	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.557/250.02997	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.819/250.07208	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.835/251.09002	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.605/251.09696	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.314/251.11404	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.569/251.12375	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.735/251.13980	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.565/251.99525	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/252.04557	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.819/252.10114	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.562/252.97690	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.583/252.99267	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.361/253.02891	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.564/253.09235	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.576/253.11798	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.752/253.12781	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	3.294/253.14352	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	5.293/253.21845	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.609/253.50234	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.751/253.99921	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.561/254.03549	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.552/254.96746	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.585/254.99836	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.344/255.09778	0.32069568596977577	-1.6407231482542708	0.011351351351351352	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.684/255.12330	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/255.13196	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.809/255.14559	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.544/255.95448	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.561/256.06079	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.135/256.09381	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.342/256.10166	0.4754024032444526	-1.0727788985062778	0.11243243243243244	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.729/257.07622	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.473/257.07655	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.855/257.07695	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.526/257.07773	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.926/257.07856	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.885/257.10369	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.576/257.11131	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.304/258.05490	2.355634238309948	1.236115547852089	0.06432432432432432	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.017/258.06187	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.599/258.08262	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.151/258.09181	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.848/258.14558	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.028/258.18149	2.1814598551252775	1.1252939243930327	0.16756756756756758	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.631/258.98299	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.877/258.98382	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.469/259.02310	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.712/259.05724	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.600/259.06470	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.835/259.07558	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.681/259.12956	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/259.13084	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.131/259.13815	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.619/260.02327	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.950/260.05314	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.926/260.07094	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.460/260.25853	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.460/261.07349	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.310/261.12518	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/261.14585	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.148/261.14619	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.347/262.04856	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.663/262.05039	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.723/262.07543	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.594/262.12789	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.702/262.14052	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.632/263.09742	0.3772658911401403	-1.4063464238604577	0.023243243243243242	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/263.12473	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.244/263.14004	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.585/263.47574	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	6.010/264.01702	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.355/264.02679	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.598/264.09665	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.581/264.93418	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.459/264.94302	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.707/265.05328	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.136/265.11981	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	3.144/265.14483	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.565/266.00230	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.654/266.00281	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.164/266.09003	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.101/266.16036	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.355/266.16159	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.261/266.24123	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/267.05707	0.41513289229087075	-1.2683548491300722	0.025945945945945945	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.838/267.06465	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.261/267.07429	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.798/267.10132	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.624/267.10835	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.619/267.13320	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.502/267.15692	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.585/267.55332	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.640/268.00727	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.610/268.10507	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.570/268.13903	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.743/268.15627	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.575/269.00581	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.714/269.13890	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.544/269.93537	0.48905746378382237	-1.0319241044639114	0.06918918918918919	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.623/270.08371	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.069/270.09089	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.576/270.10637	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.307/270.10861	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/270.14345	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.594/270.55656	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.049/271.06924	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.195/271.09406	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.578/271.10585	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.651/271.11930	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.802/271.31996	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.552/271.93151	0.4121477942106313	-1.2787663212167484	0.016486486486486488	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.791/272.04145	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.587/272.08952	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.775/272.09721	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.819/272.17326	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.010/272.20997	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.607/273.00993	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.713/273.05531	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.388/273.13483	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.014/273.21364	2.2074181699419992	1.1423599574628513	0.1	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.119/273.21436	0.4303861715539041	-1.2162963705037593	0.11918918918918919	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/274.03445	0.4070073061069425	-1.2968734026325757	0.05162162162162162	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.927/274.03870	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.696/274.03997	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.977/274.13987	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.581/274.15079	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.085/274.96259	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.460/275.08791	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.713/275.12512	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.919/276.01555	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.610/276.01787	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.144/277.01552	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.460/277.05461	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.119/277.05895	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.579/277.11937	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	3.706/277.14450	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.377/277.15445	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.748/278.05446	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.602/278.98826	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.135/279.01329	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.266/279.01797	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.869/279.03924	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.118/279.05799	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.378/279.06202	2.2191457405658235	1.1500044184529592	0.09594594594594595	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.620/279.13251	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.134/279.13457	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.291/279.14538	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.697/280.04247	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.972/280.10544	0.47808895266199236	-1.0646490255830527	0.04162162162162162	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.150/280.15761	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.569/280.97785	0.4517873881230666	-1.1462840971671406	0.06783783783783784	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.361/281.02728	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.869/281.03602	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.576/281.03739	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.651/281.05354	0.4632011901272732	-1.110289134762913	0.0327027027027027	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.132/281.08934	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.257/281.13975	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/282.02760	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.793/282.03179	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.364/282.08478	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.460/282.95252	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.692/283.02837	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.863/283.02898	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.625/283.02908	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.719/283.09643	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.774/283.16373	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.585/284.01111	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.554/284.04266	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.794/284.06966	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.157/284.08831	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/284.12121	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.840/284.55493	2.2073375466043266	1.1423072637706422	0.08864864864864865	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.133/285.08697	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.578/285.10720	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.977/285.10964	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.595/285.14420	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.042/285.15591	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.544/285.90792	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.811/286.00315	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.582/286.02651	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.931/286.05692	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.277/286.05704	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	2.122/286.08616	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.788/286.18827	2.1224396654534305	1.0857235429004235	0.21216216216216216	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.952/286.18948	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.069/287.04214	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.582/287.14788	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	3.002/287.14808	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.960/287.19148	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.544/287.90741	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.914/288.01840	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.769/288.01841	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.619/288.09411	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.585/288.11980	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.856/288.19463	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.460/288.98608	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.263/289.05519	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.627/289.05918	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.772/289.17876	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.581/289.99377	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.036/290.03354	2.068199078138317	1.0483750614843514	0.09162162162162162	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.735/290.03378	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	1.255/290.03412	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.642/290.05618	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.577/290.13699	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.775/290.18105	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.607/290.96730	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.910/291.02955	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.565/291.06202	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.594/291.15798	0.4851316467530876	-1.043551800482356	0.13135135135135134	0
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	3.339/291.16026	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.556/292.04724	NA	NA	NA	NA
RP_Negative	AC9.1_v_AC9.3	AC9.1 vs AC9.3	0.664/292.04948	NA	NA	NA	NA
