Metabolite Clone1 Clone2 log2FC plotContrast
1.129/365.89125 AC9.1 AC9.3 0.12086 "AC9.1 vs AC9.3"
1.129/365.89125 AC9.2 AC9.3 0.18065 "AC9.2 vs AC9.3"
1.129/365.89125 AC9.1 AC9.2 -0.059785 "AC9.1 vs AC9.2"
4.546/366.18866 AC9.1 E30 -0.84464 "AC9.1 vs E30"
4.546/366.18866 AC9.2 E30 -0.22264 "AC9.2 vs E30"
4.546/366.18866 AC9.3 E30 1.5403 "AC9.3 vs E30"
4.546/366.18866 AC9.1 AC9.3 -2.3849 "AC9.1 vs AC9.3"
4.546/366.18866 AC9.2 AC9.3 -1.7629 "AC9.2 vs AC9.3"
4.546/366.18866 AC9.1 AC9.2 -0.622 "AC9.1 vs AC9.2"
4.847/366.18906 AC9.1 E30 0.10623 "AC9.1 vs E30"
4.847/366.18906 AC9.2 E30 -0.38474 "AC9.2 vs E30"
4.847/366.18906 AC9.3 E30 0.86031 "AC9.3 vs E30"
4.847/366.18906 AC9.1 AC9.3 -0.75408 "AC9.1 vs AC9.3"
4.847/366.18906 AC9.2 AC9.3 -1.245 "AC9.2 vs AC9.3"
4.847/366.18906 AC9.1 AC9.2 0.49096 "AC9.1 vs AC9.2"
0.843/366.19876 AC9.1 E30 0.35859 "AC9.1 vs E30"
0.843/366.19876 AC9.2 E30 0.65632 "AC9.2 vs E30"
0.843/366.19876 AC9.3 E30 0.62728 "AC9.3 vs E30"
0.843/366.19876 AC9.1 AC9.3 -0.26869 "AC9.1 vs AC9.3"
0.843/366.19876 AC9.2 AC9.3 0.029036 "AC9.2 vs AC9.3"
0.843/366.19876 AC9.1 AC9.2 -0.29773 "AC9.1 vs AC9.2"
0.544/366.29370 AC9.1 E30 -0.090966 "AC9.1 vs E30"
0.544/366.29370 AC9.2 E30 0.05152 "AC9.2 vs E30"
0.544/366.29370 AC9.3 E30 0.52134 "AC9.3 vs E30"
0.544/366.29370 AC9.1 AC9.3 -0.61231 "AC9.1 vs AC9.3"
0.544/366.29370 AC9.2 AC9.3 -0.46982 "AC9.2 vs AC9.3"
0.544/366.29370 AC9.1 AC9.2 -0.14249 "AC9.1 vs AC9.2"
4.881/366.96530 AC9.1 E30 -0.18112 "AC9.1 vs E30"
4.881/366.96530 AC9.2 E30 -0.18321 "AC9.2 vs E30"
4.881/366.96530 AC9.3 E30 -0.34486 "AC9.3 vs E30"
4.881/366.96530 AC9.1 AC9.3 0.16375 "AC9.1 vs AC9.3"
4.881/366.96530 AC9.2 AC9.3 0.16165 "AC9.2 vs AC9.3"
4.881/366.96530 AC9.1 AC9.2 0.0020951 "AC9.1 vs AC9.2"
4.398/367.06361 AC9.1 E30 -0.68938 "AC9.1 vs E30"
4.398/367.06361 AC9.2 E30 -0.60688 "AC9.2 vs E30"
4.398/367.06361 AC9.3 E30 -0.4781 "AC9.3 vs E30"
4.398/367.06361 AC9.1 AC9.3 -0.21128 "AC9.1 vs AC9.3"
4.398/367.06361 AC9.2 AC9.3 -0.12878 "AC9.2 vs AC9.3"
4.398/367.06361 AC9.1 AC9.2 -0.082505 "AC9.1 vs AC9.2"
5.117/367.07876 AC9.1 E30 0.28703 "AC9.1 vs E30"
5.117/367.07876 AC9.2 E30 0.027787 "AC9.2 vs E30"
5.117/367.07876 AC9.3 E30 0.08003 "AC9.3 vs E30"
5.117/367.07876 AC9.1 AC9.3 0.207 "AC9.1 vs AC9.3"
5.117/367.07876 AC9.2 AC9.3 -0.052243 "AC9.2 vs AC9.3"
5.117/367.07876 AC9.1 AC9.2 0.25925 "AC9.1 vs AC9.2"
0.572/367.15949 AC9.1 E30 0.35649 "AC9.1 vs E30"
0.572/367.15949 AC9.2 E30 -0.18352 "AC9.2 vs E30"
0.572/367.15949 AC9.3 E30 -0.36231 "AC9.3 vs E30"
0.572/367.15949 AC9.1 AC9.3 0.71881 "AC9.1 vs AC9.3"
0.572/367.15949 AC9.2 AC9.3 0.17879 "AC9.2 vs AC9.3"
0.572/367.15949 AC9.1 AC9.2 0.54001 "AC9.1 vs AC9.2"
0.845/367.19469 AC9.1 E30 0.41832 "AC9.1 vs E30"
0.845/367.19469 AC9.2 E30 0.64992 "AC9.2 vs E30"
0.845/367.19469 AC9.3 E30 0.47495 "AC9.3 vs E30"
0.845/367.19469 AC9.1 AC9.3 -0.056637 "AC9.1 vs AC9.3"
0.845/367.19469 AC9.2 AC9.3 0.17497 "AC9.2 vs AC9.3"
0.845/367.19469 AC9.1 AC9.2 -0.23161 "AC9.1 vs AC9.2"
4.798/367.22599 AC9.1 E30 1.2553 "AC9.1 vs E30"
4.798/367.22599 AC9.2 E30 1.7607 "AC9.2 vs E30"
4.798/367.22599 AC9.3 E30 1.4791 "AC9.3 vs E30"
4.798/367.22599 AC9.1 AC9.3 -0.22375 "AC9.1 vs AC9.3"
4.798/367.22599 AC9.2 AC9.3 0.2816 "AC9.2 vs AC9.3"
4.798/367.22599 AC9.1 AC9.2 -0.50535 "AC9.1 vs AC9.2"
5.287/367.24976 AC9.1 E30 3.4008 "AC9.1 vs E30"
5.287/367.24976 AC9.2 E30 0.92562 "AC9.2 vs E30"
5.287/367.24976 AC9.3 E30 2.7098 "AC9.3 vs E30"
5.287/367.24976 AC9.1 AC9.3 0.69098 "AC9.1 vs AC9.3"
5.287/367.24976 AC9.2 AC9.3 -1.7842 "AC9.2 vs AC9.3"
5.287/367.24976 AC9.1 AC9.2 2.4752 "AC9.1 vs AC9.2"
0.562/367.27573 AC9.1 E30 0.030145 "AC9.1 vs E30"
0.562/367.27573 AC9.2 E30 0.022529 "AC9.2 vs E30"
0.562/367.27573 AC9.3 E30 1.2635 "AC9.3 vs E30"
0.562/367.27573 AC9.1 AC9.3 -1.2333 "AC9.1 vs AC9.3"
0.562/367.27573 AC9.2 AC9.3 -1.2409 "AC9.2 vs AC9.3"
0.562/367.27573 AC9.1 AC9.2 0.0076163 "AC9.1 vs AC9.2"
0.627/367.70945 AC9.1 E30 -0.72452 "AC9.1 vs E30"
0.627/367.70945 AC9.2 E30 -1.3896 "AC9.2 vs E30"
0.627/367.70945 AC9.3 E30 2.2009 "AC9.3 vs E30"
0.627/367.70945 AC9.1 AC9.3 -2.9255 "AC9.1 vs AC9.3"
0.627/367.70945 AC9.2 AC9.3 -3.5905 "AC9.2 vs AC9.3"
0.627/367.70945 AC9.1 AC9.2 0.66506 "AC9.1 vs AC9.2"
5.722/367.87490 AC9.1 E30 -0.14754 "AC9.1 vs E30"
5.722/367.87490 AC9.2 E30 -0.089618 "AC9.2 vs E30"
5.722/367.87490 AC9.3 E30 0.037185 "AC9.3 vs E30"
5.722/367.87490 AC9.1 AC9.3 -0.18472 "AC9.1 vs AC9.3"
5.722/367.87490 AC9.2 AC9.3 -0.1268 "AC9.2 vs AC9.3"
5.722/367.87490 AC9.1 AC9.2 -0.057919 "AC9.1 vs AC9.2"
5.160/368.01140 AC9.1 E30 -0.84684 "AC9.1 vs E30"
5.160/368.01140 AC9.2 E30 -1.3453 "AC9.2 vs E30"
5.160/368.01140 AC9.3 E30 -0.73568 "AC9.3 vs E30"
5.160/368.01140 AC9.1 AC9.3 -0.11116 "AC9.1 vs AC9.3"
5.160/368.01140 AC9.2 AC9.3 -0.6096 "AC9.2 vs AC9.3"
5.160/368.01140 AC9.1 AC9.2 0.49844 "AC9.1 vs AC9.2"
4.480/368.01205 AC9.1 E30 -0.58917 "AC9.1 vs E30"
4.480/368.01205 AC9.2 E30 -0.43096 "AC9.2 vs E30"
4.480/368.01205 AC9.3 E30 -1.2278 "AC9.3 vs E30"
4.480/368.01205 AC9.1 AC9.3 0.63862 "AC9.1 vs AC9.3"
4.480/368.01205 AC9.2 AC9.3 0.79683 "AC9.2 vs AC9.3"
4.480/368.01205 AC9.1 AC9.2 -0.15821 "AC9.1 vs AC9.2"
4.840/368.01271 AC9.1 E30 -0.6038 "AC9.1 vs E30"
4.840/368.01271 AC9.2 E30 -0.5894 "AC9.2 vs E30"
4.840/368.01271 AC9.3 E30 -1.0452 "AC9.3 vs E30"
4.840/368.01271 AC9.1 AC9.3 0.44141 "AC9.1 vs AC9.3"
4.840/368.01271 AC9.2 AC9.3 0.45581 "AC9.2 vs AC9.3"
4.840/368.01271 AC9.1 AC9.2 -0.014401 "AC9.1 vs AC9.2"
0.575/368.11976 AC9.1 E30 0.99892 "AC9.1 vs E30"
0.575/368.11976 AC9.2 E30 0.75721 "AC9.2 vs E30"
0.575/368.11976 AC9.3 E30 0.25609 "AC9.3 vs E30"
0.575/368.11976 AC9.1 AC9.3 0.74283 "AC9.1 vs AC9.3"
0.575/368.11976 AC9.2 AC9.3 0.50112 "AC9.2 vs AC9.3"
0.575/368.11976 AC9.1 AC9.2 0.24171 "AC9.1 vs AC9.2"
4.758/368.12880 AC9.1 E30 0.75952 "AC9.1 vs E30"
4.758/368.12880 AC9.2 E30 0.89157 "AC9.2 vs E30"
4.758/368.12880 AC9.3 E30 0.26149 "AC9.3 vs E30"
4.758/368.12880 AC9.1 AC9.3 0.49803 "AC9.1 vs AC9.3"
4.758/368.12880 AC9.2 AC9.3 0.63008 "AC9.2 vs AC9.3"
4.758/368.12880 AC9.1 AC9.2 -0.13205 "AC9.1 vs AC9.2"
1.144/368.12931 AC9.1 E30 -3.0405 "AC9.1 vs E30"
1.144/368.12931 AC9.2 E30 -3.5651 "AC9.2 vs E30"
1.144/368.12931 AC9.3 E30 -2.7901 "AC9.3 vs E30"
1.144/368.12931 AC9.1 AC9.3 -0.25041 "AC9.1 vs AC9.3"
1.144/368.12931 AC9.2 AC9.3 -0.77496 "AC9.2 vs AC9.3"
1.144/368.12931 AC9.1 AC9.2 0.52455 "AC9.1 vs AC9.2"
1.144/368.19931 AC9.1 E30 0.5172 "AC9.1 vs E30"
1.144/368.19931 AC9.2 E30 0.089131 "AC9.2 vs E30"
1.144/368.19931 AC9.3 E30 0.32903 "AC9.3 vs E30"
1.144/368.19931 AC9.1 AC9.3 0.18816 "AC9.1 vs AC9.3"
1.144/368.19931 AC9.2 AC9.3 -0.2399 "AC9.2 vs AC9.3"
1.144/368.19931 AC9.1 AC9.2 0.42807 "AC9.1 vs AC9.2"
4.567/368.19960 AC9.1 E30 0.83845 "AC9.1 vs E30"
4.567/368.19960 AC9.2 E30 0.9318 "AC9.2 vs E30"
4.567/368.19960 AC9.3 E30 1.7344 "AC9.3 vs E30"
4.567/368.19960 AC9.1 AC9.3 -0.89597 "AC9.1 vs AC9.3"
4.567/368.19960 AC9.2 AC9.3 -0.80262 "AC9.2 vs AC9.3"
4.567/368.19960 AC9.1 AC9.2 -0.093344 "AC9.1 vs AC9.2"
4.756/368.27291 AC9.1 E30 -1.8432 "AC9.1 vs E30"
4.756/368.27291 AC9.2 E30 -1.291 "AC9.2 vs E30"
4.756/368.27291 AC9.3 E30 -0.22698 "AC9.3 vs E30"
4.756/368.27291 AC9.1 AC9.3 -1.6162 "AC9.1 vs AC9.3"
4.756/368.27291 AC9.2 AC9.3 -1.064 "AC9.2 vs AC9.3"
4.756/368.27291 AC9.1 AC9.2 -0.55222 "AC9.1 vs AC9.2"
0.635/368.72766 AC9.1 E30 -3.6807 "AC9.1 vs E30"
0.635/368.72766 AC9.2 E30 -4.9667 "AC9.2 vs E30"
0.635/368.72766 AC9.3 E30 -2.4918 "AC9.3 vs E30"
0.635/368.72766 AC9.1 AC9.3 -1.1889 "AC9.1 vs AC9.3"
0.635/368.72766 AC9.2 AC9.3 -2.4749 "AC9.2 vs AC9.3"
0.635/368.72766 AC9.1 AC9.2 1.286 "AC9.1 vs AC9.2"
5.671/368.94795 AC9.1 E30 0.15418 "AC9.1 vs E30"
5.671/368.94795 AC9.2 E30 0.13567 "AC9.2 vs E30"
5.671/368.94795 AC9.3 E30 0.23874 "AC9.3 vs E30"
5.671/368.94795 AC9.1 AC9.3 -0.084558 "AC9.1 vs AC9.3"
5.671/368.94795 AC9.2 AC9.3 -0.10308 "AC9.2 vs AC9.3"
5.671/368.94795 AC9.1 AC9.2 0.018517 "AC9.1 vs AC9.2"
4.397/369.06029 AC9.1 E30 -0.44404 "AC9.1 vs E30"
4.397/369.06029 AC9.2 E30 -0.35575 "AC9.2 vs E30"
4.397/369.06029 AC9.3 E30 -0.56943 "AC9.3 vs E30"
4.397/369.06029 AC9.1 AC9.3 0.12538 "AC9.1 vs AC9.3"
4.397/369.06029 AC9.2 AC9.3 0.21367 "AC9.2 vs AC9.3"
4.397/369.06029 AC9.1 AC9.2 -0.088289 "AC9.1 vs AC9.2"
0.579/369.17722 AC9.1 E30 0.19852 "AC9.1 vs E30"
0.579/369.17722 AC9.2 E30 -0.4445 "AC9.2 vs E30"
0.579/369.17722 AC9.3 E30 -0.66305 "AC9.3 vs E30"
0.579/369.17722 AC9.1 AC9.3 0.86157 "AC9.1 vs AC9.3"
0.579/369.17722 AC9.2 AC9.3 0.21855 "AC9.2 vs AC9.3"
0.579/369.17722 AC9.1 AC9.2 0.64302 "AC9.1 vs AC9.2"
5.339/369.20897 AC9.1 E30 0.78109 "AC9.1 vs E30"
5.339/369.20897 AC9.2 E30 0.38887 "AC9.2 vs E30"
5.339/369.20897 AC9.3 E30 1.2623 "AC9.3 vs E30"
5.339/369.20897 AC9.1 AC9.3 -0.48125 "AC9.1 vs AC9.3"
5.339/369.20897 AC9.2 AC9.3 -0.87347 "AC9.2 vs AC9.3"
5.339/369.20897 AC9.1 AC9.2 0.39222 "AC9.1 vs AC9.2"
0.577/369.21802 AC9.1 E30 -0.30451 "AC9.1 vs E30"
0.577/369.21802 AC9.2 E30 0.083317 "AC9.2 vs E30"
0.577/369.21802 AC9.3 E30 0.1136 "AC9.3 vs E30"
0.577/369.21802 AC9.1 AC9.3 -0.41811 "AC9.1 vs AC9.3"
0.577/369.21802 AC9.2 AC9.3 -0.030286 "AC9.2 vs AC9.3"
0.577/369.21802 AC9.1 AC9.2 -0.38783 "AC9.1 vs AC9.2"
0.718/369.22063 AC9.1 E30 -0.029235 "AC9.1 vs E30"
0.718/369.22063 AC9.2 E30 -0.078081 "AC9.2 vs E30"
0.718/369.22063 AC9.3 E30 0.86775 "AC9.3 vs E30"
0.718/369.22063 AC9.1 AC9.3 -0.89698 "AC9.1 vs AC9.3"
0.718/369.22063 AC9.2 AC9.3 -0.94583 "AC9.2 vs AC9.3"
0.718/369.22063 AC9.1 AC9.2 0.048846 "AC9.1 vs AC9.2"
4.702/369.26808 AC9.1 E30 0.89797 "AC9.1 vs E30"
4.702/369.26808 AC9.2 E30 -0.94344 "AC9.2 vs E30"
4.702/369.26808 AC9.3 E30 1.2947 "AC9.3 vs E30"
4.702/369.26808 AC9.1 AC9.3 -0.39675 "AC9.1 vs AC9.3"
4.702/369.26808 AC9.2 AC9.3 -2.2382 "AC9.2 vs AC9.3"
4.702/369.26808 AC9.1 AC9.2 1.8414 "AC9.1 vs AC9.2"
4.768/370.02709 AC9.1 E30 -0.68888 "AC9.1 vs E30"
4.768/370.02709 AC9.2 E30 -0.098165 "AC9.2 vs E30"
4.768/370.02709 AC9.3 E30 -1.3166 "AC9.3 vs E30"
4.768/370.02709 AC9.1 AC9.3 0.62771 "AC9.1 vs AC9.3"
4.768/370.02709 AC9.2 AC9.3 1.2184 "AC9.2 vs AC9.3"
4.768/370.02709 AC9.1 AC9.2 -0.59071 "AC9.1 vs AC9.2"
4.760/370.08150 AC9.1 E30 0.10822 "AC9.1 vs E30"
4.760/370.08150 AC9.2 E30 -0.17499 "AC9.2 vs E30"
4.760/370.08150 AC9.3 E30 -0.023594 "AC9.3 vs E30"
4.760/370.08150 AC9.1 AC9.3 0.13182 "AC9.1 vs AC9.3"
4.760/370.08150 AC9.2 AC9.3 -0.15139 "AC9.2 vs AC9.3"
4.760/370.08150 AC9.1 AC9.2 0.28321 "AC9.1 vs AC9.2"
0.594/370.13434 AC9.1 E30 0.99933 "AC9.1 vs E30"
0.594/370.13434 AC9.2 E30 0.55137 "AC9.2 vs E30"
0.594/370.13434 AC9.3 E30 0.53242 "AC9.3 vs E30"
0.594/370.13434 AC9.1 AC9.3 0.46691 "AC9.1 vs AC9.3"
0.594/370.13434 AC9.2 AC9.3 0.018954 "AC9.2 vs AC9.3"
0.594/370.13434 AC9.1 AC9.2 0.44796 "AC9.1 vs AC9.2"
5.035/370.16802 AC9.1 E30 1.2071 "AC9.1 vs E30"
5.035/370.16802 AC9.2 E30 0.13134 "AC9.2 vs E30"
5.035/370.16802 AC9.3 E30 0.97956 "AC9.3 vs E30"
5.035/370.16802 AC9.1 AC9.3 0.22759 "AC9.1 vs AC9.3"
5.035/370.16802 AC9.2 AC9.3 -0.84822 "AC9.2 vs AC9.3"
5.035/370.16802 AC9.1 AC9.2 1.0758 "AC9.1 vs AC9.2"
0.744/370.25274 AC9.1 E30 0.37693 "AC9.1 vs E30"
0.744/370.25274 AC9.2 E30 0.25747 "AC9.2 vs E30"
0.744/370.25274 AC9.3 E30 1.298 "AC9.3 vs E30"
0.744/370.25274 AC9.1 AC9.3 -0.92109 "AC9.1 vs AC9.3"
0.744/370.25274 AC9.2 AC9.3 -1.0406 "AC9.2 vs AC9.3"
0.744/370.25274 AC9.1 AC9.2 0.11946 "AC9.1 vs AC9.2"
0.635/370.31329 AC9.1 E30 -0.53454 "AC9.1 vs E30"
0.635/370.31329 AC9.2 E30 8.0695 "AC9.2 vs E30"
0.635/370.31329 AC9.3 E30 3.1437 "AC9.3 vs E30"
0.635/370.31329 AC9.1 AC9.3 -3.6783 "AC9.1 vs AC9.3"
0.635/370.31329 AC9.2 AC9.3 4.9257 "AC9.2 vs AC9.3"
0.635/370.31329 AC9.1 AC9.2 -8.604 "AC9.1 vs AC9.2"
0.619/370.74462 AC9.1 E30 -0.66719 "AC9.1 vs E30"
0.619/370.74462 AC9.2 E30 -0.98462 "AC9.2 vs E30"
0.619/370.74462 AC9.3 E30 2.1156 "AC9.3 vs E30"
0.619/370.74462 AC9.1 AC9.3 -2.7828 "AC9.1 vs AC9.3"
0.619/370.74462 AC9.2 AC9.3 -3.1002 "AC9.2 vs AC9.3"
0.619/370.74462 AC9.1 AC9.2 0.31743 "AC9.1 vs AC9.2"
5.564/370.88273 AC9.1 E30 -0.20028 "AC9.1 vs E30"
5.564/370.88273 AC9.2 E30 -0.025049 "AC9.2 vs E30"
5.564/370.88273 AC9.3 E30 -0.093399 "AC9.3 vs E30"
5.564/370.88273 AC9.1 AC9.3 -0.10689 "AC9.1 vs AC9.3"
5.564/370.88273 AC9.2 AC9.3 0.068349 "AC9.2 vs AC9.3"
5.564/370.88273 AC9.1 AC9.2 -0.17524 "AC9.1 vs AC9.2"
5.670/370.94573 AC9.1 E30 0.12428 "AC9.1 vs E30"
5.670/370.94573 AC9.2 E30 0.14465 "AC9.2 vs E30"
5.670/370.94573 AC9.3 E30 0.22892 "AC9.3 vs E30"
5.670/370.94573 AC9.1 AC9.3 -0.10463 "AC9.1 vs AC9.3"
5.670/370.94573 AC9.2 AC9.3 -0.084269 "AC9.2 vs AC9.3"
5.670/370.94573 AC9.1 AC9.2 -0.020366 "AC9.1 vs AC9.2"
4.397/371.06993 AC9.1 E30 -0.57904 "AC9.1 vs E30"
4.397/371.06993 AC9.2 E30 -0.24437999999999999 "AC9.2 vs E30"
4.397/371.06993 AC9.3 E30 -0.55166 "AC9.3 vs E30"
4.397/371.06993 AC9.1 AC9.3 -0.02738 "AC9.1 vs AC9.3"
4.397/371.06993 AC9.2 AC9.3 0.30728 "AC9.2 vs AC9.3"
4.397/371.06993 AC9.1 AC9.2 -0.33466 "AC9.1 vs AC9.2"
0.560/371.16878 AC9.1 E30 -0.70193 "AC9.1 vs E30"
0.560/371.16878 AC9.2 E30 -0.75138 "AC9.2 vs E30"
0.560/371.16878 AC9.3 E30 -0.45148 "AC9.3 vs E30"
0.560/371.16878 AC9.1 AC9.3 -0.25046 "AC9.1 vs AC9.3"
0.560/371.16878 AC9.2 AC9.3 -0.29991 "AC9.2 vs AC9.3"
0.560/371.16878 AC9.1 AC9.2 0.049449 "AC9.1 vs AC9.2"
4.858/371.20410 AC9.1 E30 -0.053069 "AC9.1 vs E30"
4.858/371.20410 AC9.2 E30 -0.091734 "AC9.2 vs E30"
4.858/371.20410 AC9.3 E30 -0.031882 "AC9.3 vs E30"
4.858/371.20410 AC9.1 AC9.3 -0.021187 "AC9.1 vs AC9.3"
4.858/371.20410 AC9.2 AC9.3 -0.059852 "AC9.2 vs AC9.3"
4.858/371.20410 AC9.1 AC9.2 0.038666 "AC9.1 vs AC9.2"
0.565/371.22739 AC9.1 E30 0.47774 "AC9.1 vs E30"
0.565/371.22739 AC9.2 E30 0.8164 "AC9.2 vs E30"
0.565/371.22739 AC9.3 E30 0.23568 "AC9.3 vs E30"
0.565/371.22739 AC9.1 AC9.3 0.24206 "AC9.1 vs AC9.3"
0.565/371.22739 AC9.2 AC9.3 0.58072 "AC9.2 vs AC9.3"
0.565/371.22739 AC9.1 AC9.2 -0.33866 "AC9.1 vs AC9.2"
0.677/371.23667 AC9.1 E30 -0.078553 "AC9.1 vs E30"
0.677/371.23667 AC9.2 E30 -0.31381 "AC9.2 vs E30"
0.677/371.23667 AC9.3 E30 1.7921 "AC9.3 vs E30"
0.677/371.23667 AC9.1 AC9.3 -1.8706 "AC9.1 vs AC9.3"
0.677/371.23667 AC9.2 AC9.3 -2.1059 "AC9.2 vs AC9.3"
0.677/371.23667 AC9.1 AC9.2 0.23526 "AC9.1 vs AC9.2"
5.799/371.86835 AC9.1 E30 -0.13541 "AC9.1 vs E30"
5.799/371.86835 AC9.2 E30 -0.06359 "AC9.2 vs E30"
5.799/371.86835 AC9.3 E30 -0.038656 "AC9.3 vs E30"
5.799/371.86835 AC9.1 AC9.3 -0.096758 "AC9.1 vs AC9.3"
5.799/371.86835 AC9.2 AC9.3 -0.024935 "AC9.2 vs AC9.3"
5.799/371.86835 AC9.1 AC9.2 -0.071824 "AC9.1 vs AC9.2"
0.702/372.10771 AC9.1 E30 -0.51788 "AC9.1 vs E30"
0.702/372.10771 AC9.2 E30 -1.261 "AC9.2 vs E30"
0.702/372.10771 AC9.3 E30 -1.285 "AC9.3 vs E30"
0.702/372.10771 AC9.1 AC9.3 0.76712 "AC9.1 vs AC9.3"
0.702/372.10771 AC9.2 AC9.3 0.024043 "AC9.2 vs AC9.3"
0.702/372.10771 AC9.1 AC9.2 0.74308 "AC9.1 vs AC9.2"
4.338/372.12803 AC9.1 E30 0.28249 "AC9.1 vs E30"
4.338/372.12803 AC9.2 E30 0.64881 "AC9.2 vs E30"
4.338/372.12803 AC9.3 E30 -0.25505 "AC9.3 vs E30"
4.338/372.12803 AC9.1 AC9.3 0.53754 "AC9.1 vs AC9.3"
4.338/372.12803 AC9.2 AC9.3 0.90386 "AC9.2 vs AC9.3"
4.338/372.12803 AC9.1 AC9.2 -0.36632 "AC9.1 vs AC9.2"
0.585/372.14643 AC9.1 E30 1.2217 "AC9.1 vs E30"
0.585/372.14643 AC9.2 E30 -0.18208 "AC9.2 vs E30"
0.585/372.14643 AC9.3 E30 0.56268 "AC9.3 vs E30"
0.585/372.14643 AC9.1 AC9.3 0.65899 "AC9.1 vs AC9.3"
0.585/372.14643 AC9.2 AC9.3 -0.74475 "AC9.2 vs AC9.3"
0.585/372.14643 AC9.1 AC9.2 1.4037 "AC9.1 vs AC9.2"
1.098/372.19497 AC9.1 E30 -0.17325 "AC9.1 vs E30"
1.098/372.19497 AC9.2 E30 -0.6144 "AC9.2 vs E30"
1.098/372.19497 AC9.3 E30 0.16485 "AC9.3 vs E30"
1.098/372.19497 AC9.1 AC9.3 -0.33809 "AC9.1 vs AC9.3"
1.098/372.19497 AC9.2 AC9.3 -0.77925 "AC9.2 vs AC9.3"
1.098/372.19497 AC9.1 AC9.2 0.44116 "AC9.1 vs AC9.2"
4.852/372.23085 AC9.1 E30 0.72491 "AC9.1 vs E30"
4.852/372.23085 AC9.2 E30 0.49357 "AC9.2 vs E30"
4.852/372.23085 AC9.3 E30 1.0552 "AC9.3 vs E30"
4.852/372.23085 AC9.1 AC9.3 -0.33032 "AC9.1 vs AC9.3"
4.852/372.23085 AC9.2 AC9.3 -0.56167 "AC9.2 vs AC9.3"
4.852/372.23085 AC9.1 AC9.2 0.23134 "AC9.1 vs AC9.2"
0.694/372.26782 AC9.1 E30 -0.010907 "AC9.1 vs E30"
0.694/372.26782 AC9.2 E30 -0.079795 "AC9.2 vs E30"
0.694/372.26782 AC9.3 E30 1.5056 "AC9.3 vs E30"
0.694/372.26782 AC9.1 AC9.3 -1.5165 "AC9.1 vs AC9.3"
0.694/372.26782 AC9.2 AC9.3 -1.5854 "AC9.2 vs AC9.3"
0.694/372.26782 AC9.1 AC9.2 0.068889 "AC9.1 vs AC9.2"
5.049/372.55404 AC9.1 E30 -0.34067 "AC9.1 vs E30"
5.049/372.55404 AC9.2 E30 -0.081592 "AC9.2 vs E30"
5.049/372.55404 AC9.3 E30 -0.46745 "AC9.3 vs E30"
5.049/372.55404 AC9.1 AC9.3 0.12677 "AC9.1 vs AC9.3"
5.049/372.55404 AC9.2 AC9.3 0.38586 "AC9.2 vs AC9.3"
5.049/372.55404 AC9.1 AC9.2 -0.25908 "AC9.1 vs AC9.2"
5.452/372.90595 AC9.1 E30 -0.12641 "AC9.1 vs E30"
5.452/372.90595 AC9.2 E30 -0.10807 "AC9.2 vs E30"
5.452/372.90595 AC9.3 E30 -0.045116 "AC9.3 vs E30"
5.452/372.90595 AC9.1 AC9.3 -0.081294 "AC9.1 vs AC9.3"
5.452/372.90595 AC9.2 AC9.3 -0.062952 "AC9.2 vs AC9.3"
5.452/372.90595 AC9.1 AC9.2 -0.018342 "AC9.1 vs AC9.2"
1.132/372.91849 AC9.1 E30 0.05385 "AC9.1 vs E30"
1.132/372.91849 AC9.2 E30 -0.023581 "AC9.2 vs E30"
1.132/372.91849 AC9.3 E30 -0.071214 "AC9.3 vs E30"
1.132/372.91849 AC9.1 AC9.3 0.12506 "AC9.1 vs AC9.3"
1.132/372.91849 AC9.2 AC9.3 0.047633 "AC9.2 vs AC9.3"
1.132/372.91849 AC9.1 AC9.2 0.077431 "AC9.1 vs AC9.2"
4.646/373.03763 AC9.1 E30 -0.19057 "AC9.1 vs E30"
4.646/373.03763 AC9.2 E30 -0.64454 "AC9.2 vs E30"
4.646/373.03763 AC9.3 E30 -0.5192 "AC9.3 vs E30"
4.646/373.03763 AC9.1 AC9.3 0.32863 "AC9.1 vs AC9.3"
4.646/373.03763 AC9.2 AC9.3 -0.12534 "AC9.2 vs AC9.3"
4.646/373.03763 AC9.1 AC9.2 0.45397 "AC9.1 vs AC9.2"
4.455/373.04746 AC9.1 E30 -0.71161 "AC9.1 vs E30"
4.455/373.04746 AC9.2 E30 -0.40246 "AC9.2 vs E30"
4.455/373.04746 AC9.3 E30 0.17788 "AC9.3 vs E30"
4.455/373.04746 AC9.1 AC9.3 -0.8895 "AC9.1 vs AC9.3"
4.455/373.04746 AC9.2 AC9.3 -0.58034 "AC9.2 vs AC9.3"
4.455/373.04746 AC9.1 AC9.2 -0.30915 "AC9.1 vs AC9.2"
4.860/373.15143 AC9.1 E30 -0.335 "AC9.1 vs E30"
4.860/373.15143 AC9.2 E30 -0.5778 "AC9.2 vs E30"
4.860/373.15143 AC9.3 E30 -0.20488 "AC9.3 vs E30"
4.860/373.15143 AC9.1 AC9.3 -0.13012 "AC9.1 vs AC9.3"
4.860/373.15143 AC9.2 AC9.3 -0.37292 "AC9.2 vs AC9.3"
4.860/373.15143 AC9.1 AC9.2 0.2428 "AC9.1 vs AC9.2"
0.569/373.24254 AC9.1 E30 0.70322 "AC9.1 vs E30"
0.569/373.24254 AC9.2 E30 0.99787 "AC9.2 vs E30"
