Sample	True.blank.start	Single.blank	QC.1	AC9.3_I	AC9.3_II	AC9.1_II	AC9.1_III	pPTGE30_I	AC9.2_I	pPTGE30_II	AC9.3_III	AC9.1_I	pPTGE30_III	AC9.2_III	AC9.2_II	QC.2	True.blank.end
Label	BLANK	BLANK	QC	AC9.3	AC9.3	AC9.1	AC9.1	pPTGE30	AC9.2	pPTGE30	AC9.3	AC9.1	pPTGE30	AC9.2	AC9.2	QC	BLANK
4.822/837.48254	0	0	2196	3221	439	632	3335	596	3731	0	1576	232	100	2515	11278	2381	0	0
2.223/838.06852	0	0	1106	960	334	1319	962	764	736	825	314	625	793	734	685	566	0	0
3.145/838.25189	0	0	1145	648	460	1167	1880	583	677	1560	1918	1981	1331	2666	5766	1868	0	0
0.460/839.02779	0	0	839	591	268	1161	450	227	1075	63	353	493	63	1001	651	300	0	0
0.599/839.06852	0	58	1095	1428	523	1253	1197	393	1244	1593	423	1739	1498	1557	1315	1040	0	19.3333333333333
0.948/839.10981	0	0	3414	3362	2525	2387	2309	3160	3521	3133	1637	2793	3159	3034	3064	2776	0	0
2.135/839.28788	0	0	4219	10592	7292	4441	439	4418	1736	9375	2363	1656	862	1660	1355	1712	0	0
4.909/839.39712	0	0	1174	1940	522	126	2557	193	1598	0	1463	65	0	356	5218	1168	0	0
5.110/839.40328	0	0	1172	1854	0	224	3348	280	1780	0	768	164	0	1275	6568	1299	0	0
4.970/839.50062	0	114	16166	25818	4187	6039	37245	3534	33231	1713	20305	2906	1313	17584	153251	19341	147	86.8541666666667
0.948/840.01058	0	0	824	1034	1320	762	609	576	892	553	852	379	258	473	804	780	0	0
2.344/840.41536	0	0	1421	4924	5521	322	1499	364	0	254	7470	605	527	0	0	1611	0	0
1.257/841.19801	0	0	862	667	509	958	1805	658	547	751	735	1319	791	699	883	1091	0	0
2.360/841.38711	0	0	124	67	84	0	482	49	68	43	48	74	46	1109	285	199	0	0
2.652/841.46858	0	0	11288	9271	6649	8408	15430	4323	27654	8775	13622	9592	6710	34441	36712	15548	0	0
5.085/841.51319	0	0	73	192	0	0	642	0	373	0	99	0	0	71	1218	0	0	0
0.944/842.07897	0	0	3186	2648	3396	3064	3097	3351	3457	3170	2767	3448	2983	3059	3116	3047	0	0
0.577/842.10865	0	0	272	469	526	1078	581	232	392	259	547	609	403	673	592	641	0	0
0.653/842.27124	0	0	13493	13522	14589	20388	14521	1746	12774	1589	14140	23494	1550	15634	14883	12700	0	0
0.726/842.27150	0	0	17902	22866	20134	23947	18454	2429	17668	2095	18762	29454	2271	21185	16735	17647	0	0
0.984/843.29175	0	0	1983	1975	1146	3606	1717	271	2772	685	939	3011	324	3449	3441	2446	0	0
2.222/844.08968	0	0	4732	3754	2647	4386	4512	5256	4968	4237	2006	4776	5142	5023	4781	5224	0	0
0.982/844.28000	0	0	2154	1857	869	3741	1952	328	3130	519	757	3921	513	4309	4223	2555	0	0
0.939/845.20779	0	0	426	419	447	1191	1156	586	437	378	163	997	160	316	359	767	0	0
2.131/845.29532	0	0	487	1203	1619	284	0	467	363	919	280	249	70	279	51	263	0	0
2.727/845.45654	0	0	220	197	82	283	355	308	617	160	1347	429	434	325	569	965	0	0
4.907/845.46985	0	0	336	1576	0	72	1362	0	928	0	418	0	0	239	3380	479	0	0
2.136/845.79955	0	0	6486	15111	14133	6104	580	4380	3808	13888	5034	2585	2716	3277	1426	4944	0	0
2.224/846.07748	0	0	17706	13994	9486	13325	9843	14125	16049	18784	6799	19557	19520	19784	15443	16796	0	0
2.135/846.30109	0	85	3993	8163	8811	1912	312	1423	1386	10276	2676	1415	676	561	977	1844	0	28.4166666666667
0.676/846.98936	0	0	2407	2045	1939	1817	1961	1526	1672	1770	924	1173	1397	1105	1442	1420	0	0
0.752/847.06848	0	0	146	1093	279	72	491	37	235	0	319	86	25	330	309	137	0	0
0.948/847.11180	0	0	1585	1618	1084	2244	1643	2183	1752	2370	1246	2424	1825	1700	1652	1598	0	0
0.735/847.24433	0	0	1248	1335	1080	1532	975	1431	796	451	1180	1604	1246	1262	1118	1153	0	0
5.102/847.47799	0	0	74	310	0	0	448	0	186	0	0	0	0	180	2255	288	0	0
0.594/848.11197	0	0	1197	1186	1121	1250	1520	752	755	919	726	1291	1121	1381	1519	1091	0	0
0.677/848.14439	0	0	863	718	465	980	1207	977	1290	1157	419	778	1910	1175	1426	1179	0	0
0.672/848.98509	0	0	1481	2177	2238	1149	2076	1248	1338	1325	844	1170	1569	1443	882	841	0	0
2.124/849.25219	0	0	1623	3917	5259	1764	1026	1536	770	3302	2231	1006	1607	1298	1085	2144	0	0
0.728/850.10187	0	0	3328	3212	760	2915	1484	1909	3817	4761	202	3717	5569	4154	2926	2692	0	0
0.985/850.16976	0	0	1755	2713	2534	2527	1755	232	2010	290	1716	2799	153	2435	2395	2390	0	0
0.719/850.22416	0	0	2204	6926	1242	1725	844	1329	2582	8765	1275	2484	4858	4042	3078	2077	0	0
0.672/851.01836	0	0	2903	4313	2259	2492	2962	2530	2023	2747	1372	2976	3170	3105	2682	3164	0	0
0.748/851.16140	0	0	2391	2994	2370	1063	3498	425	3082	518	2743	989	581	2862	2742	2482	0	0
2.427/851.41708	0	0	235	55	81	575	2251	54	510	52	323	546	104	466	1160	456	0	0
2.777/851.43554	0	0	87	50	130	673	1170	137	268	101	77	1352	74	494	799	812	0	0
2.143/851.77170	0	0	0	0	553	43	0	0	0	0	1052	40	0	54	38	0	0	0
0.967/851.95030	0	0	1119	1080	1216	847	1125	651	609	1001	660	718	930	570	858	790	0	0
0.985/852.16744	0	0	1807	2701	2833	2301	2007	338	1931	303	1994	2829	170	2333	2641	2142	0	0
0.669/853.02550	0	0	769	903	350	809	723	530	748	497	93	403	709	1002	644	372	0	0
0.952/853.12165	0	0	841	835	768	966	1042	628	817	770	446	631	612	623	761	591	0	0
5.085/853.45359	0	0	112	0	0	0	257	0	337	0	0	0	0	130	2265	144	0	0
2.582/853.48407	0	0	781	1264	2137	477	1771	2929	216	1903	5580	1137	1756	494	359	2701	0	0
0.966/853.94475	0	0	1042	1088	1436	1009	356	1069	761	1076	557	668	733	710	627	678	0	0
0.955/854.12631	0	0	577	953	422	878	1093	597	1142	986	445	1246	929	963	928	794	0	0
0.988/854.16748	0	0	519	1389	702	758	653	134	649	131	676	846	45	1041	1074	562	0	0
2.145/854.24016	0	0	1155	5324	8981	746	68	2755	963	7370	1920	391	450	1179	425	2546	0	0
0.951/855.08573	0	0	3318	2960	2328	3338	2914	3523	3624	3732	2426	2889	3526	3285	3325	2747	0	0
0.739/855.25314	0	0	10380	5944	4701	14191	10372	8554	12481	11546	4663	15976	12476	9334	9184	8655	0	0
0.956/855.99488	0	0	1268	1565	1343	1113	1132	1203	1426	1064	1169	1113	1184	1368	1315	1308	0	0
0.602/856.11876	0	29	431	415	367	730	364	1046	505	567	616	797	514	585	441	360	0	9.66666666666667
5.085/856.51747	0	0	78	77	0	0	381	0	403	0	0	0	0	222	1729	150	0	0
2.133/857.27182	0	0	811	3439	2549	837	0	193	58	2457	572	892	602	1384	172	644	0	0
0.452/857.89158	0	0	924	768	825	701	614	167	734	340	1238	527	546	676	823	848	0	0
2.222/858.08011	0	0	1082	956	935	1409	1332	1728	1547	1826	819	1646	1101	1619	1039	2119	0	0
2.282/858.36840	0	0	13006	11322	11666	11642	19092	8319	17700	8206	13329	13909	10029	24913	17976	13971	0	0
2.127/858.50661	0	0	278	70	84	0	1872	0	451	117	112	0	0	90	606	274	0	0
5.085/859.52311	0	0	112	70	0	0	472	0	139	0	0	0	0	97	1288	0	0	0
2.222/860.06544	0	0	5567	4321	3292	5177	5484	6819	6554	6445	3551	6157	7642	7643	6300	6918	0	0
2.130/860.30197	0	0	1128	1918	1819	900	559	1041	341	1647	532	2279	256	2229	1123	1909	0	0
5.518/860.50033	0	0	392	170	0	0	542	0	549	0	72	0	0	280	1375	248	0	0
2.307/861.02697	0	0	2210	3946	3356	7220	5280	8211	6165	10157	689	10632	9246	8144	5596	280	0	0
4.909/861.44225	0	0	1417	3362	111	225	1922	203	2896	149	1276	98	71	920	9538	1344	0	0
0.719/862.17810	0	0	236	227	63	120	127	271	1204	448	113	208	1116	1198	919	618	0	0
0.678/862.96526	0	0	2281	2265	2032	1993	1798	1532	1969	1896	937	1446	2121	1778	1553	1643	0	0
1.260/863.17538	0	0	1503	1189	1094	1733	1928	802	1203	925	1090	1890	994	1722	1339	1333	0	0
0.739/863.21873	0	0	1096	924	919	481	967	1009	1089	585	1152	705	682	794	773	591	0	0
2.116/863.24678	0	0	28691	60990	102566	20962	11386	35527	14911	77342	48306	17786	18351	21653	20615	45619	0	0
2.502/863.37943	0	0	449	1641	2526	329	1152	1046	117	972	3592	386	364	677	171	1503	0	0
4.943/863.41972	0	0	185	258	0	0	500	0	315	0	69	0	0	234	1629	273	0	0
2.654/863.44491	0	0	745	373	380	704	1370	221	2300	420	933	767	595	2727	3487	1318	0	0
5.108/863.44926	0	0	550	1158	0	103	1524	108	1013	0	402	0	0	353	4495	775	0	0
0.944/864.06337	0	0	985	1022	1295	911	1295	1051	1055	850	1039	925	998	1017	943	876	0	0
0.585/864.08903	0	0	188	444	381	1086	1065	362	836	723	525	850	377	350	1116	658	0	0
0.658/864.14296	0	0	1452	503	1315	1591	2746	2012	1758	1122	1935	2784	1139	925	1679	1905	0	0
2.116/864.24942	0	0	10521	21434	36368	7087	4183	12851	5090	30837	16689	5776	5797	8770	6827	16214	0	0
0.675/864.96909	0	0	2155	1260	1504	1497	1528	1324	1472	1554	1091	1328	1571	1188	1231	1079	0	0
1.010/865.22818	0	0	351	178	0	368	84	0	632	605	0	141	242	2294	1128	236	0	0
2.115/865.24501	0	0	11187	20948	36325	9024	5070	16521	6121	32090	19086	7788	7758	10053	8409	17031	0	0
5.110/865.43212	0	0	592	801	73	242	1664	188	1427	0	611	66	0	644	3193	565	0	0
2.222/866.14169	0	0	1800	1608	1205	2350	1999	1776	1609	2339	1091	2319	1996	2468	2265	2102	0	0
0.649/866.19816	0	0	1690	347	779	1581	1715	1723	918	702	1417	1071	595	676	987	1485	0	0
2.133/866.81756	0	0	6001	7736	7192	4348	1874	5586	894	7472	4228	6633	1763	4902	2814	5147	0	0
0.675/867.00727	0	0	1125	1186	796	856	987	1065	1279	1272	377	846	1616	1096	576	1087	0	0
0.967/867.92709	0	0	1152	1075	1123	1111	1318	1074	1030	1184	723	1110	1025	1024	845	960	0	0
2.239/868.05396	0	0	370	1018	381	1183	1185	1584	1167	2161	1285	2921	2488	2353	2668	2684	0	0
3.202/868.33500	0	0	460	819	465	445	294	731	502	1219	599	1192	1033	2129	2112	2311	0	0
3.052/868.33593	0	0	126	258	60	59	134	92	277	293	84	113	343	2673	2617	1142	0	0
0.944/869.09645	0	0	1381	1495	1425	1954	1519	1322	1334	1721	911	1530	1492	1354	1238	1278	0	0
2.152/869.27907	0	0	892	2752	2951	1056	68	1121	91	1666	842	901	257	143	100	965	0	0
0.972/869.92177	0	0	1446	1376	1499	1068	1400	1296	1171	1474	936	1035	940	1080	809	1188	0	0
2.232/870.04204	0	0	422	417	89	643	547	622	1055	1403	360	1739	1941	1875	1737	1294	0	0
0.677/870.12594	0	0	1917	1371	1419	1457	785	1318	2344	1819	1018	980	1751	1942	2149	869	0	0
0.679/871.11469	0	0	776	781	929	575	1685	878	1217	1354	485	933	1176	1111	853	584	0	0
2.677/871.41929	0	0	60	58	56	0	79	0	431	0	875	49	0	1065	807	261	0	0
0.729/872.28171	0	0	1232	469	495	166	64	3459	503	4521	566	316	4347	344	410	1764	0	0
0.841/872.28267	0	0	941	449	458	289	203	3212	468	3578	355	295	3321	475	447	1240	0	0
2.785/872.29334	0	0	246	813	456	656	419	247	837	1049	111	847	607	1064	1243	956	0	0
2.127/872.82986	0	0	466	1790	1178	240	79	980	0	743	836	891	111	914	414	1190	0	0
0.676/873.00937	0	0	876	804	1361	721	1109	1157	1070	1162	756	853	1591	1285	1521	1211	0	0
0.669/873.09153	0	0	415	286	471	413	403	250	1203	371	351	591	1062	834	526	614	0	0
0.747/873.13667	0	0	3178	4502	3538	745	4803	1433	4054	514	3234	995	620	2950	3827	2905	0	0
2.132/873.33196	0	0	4854	6270	6419	2851	1321	4044	1862	6527	3945	2819	1683	4782	2171	4831	0	0
5.102/873.49898	0	0	0	116	0	0	254	0	68	0	70	0	0	0	1291	0	0	0
2.219/874.04570	0	0	841	584	364	810	694	678	824	623	288	1015	534	758	587	498	0	0
2.127/874.33281	0	0	401	992	1765	488	223	1120	110	814	616	766	82	793	495	1469	0	0
0.610/875.02207	0	0	1125	1615	967	956	735	607	850	670	450	1209	649	920	1038	756	0	0
0.952/876.10718	0	0	770	887	568	1261	1281	638	783	597	561	1231	545	931	897	878	0	0
1.260/877.17096	0	0	398	719	445	611	907	545	575	422	500	1099	514	682	685	516	0	0
0.737/877.23027	0	0	20998	14015	15550	25518	21205	25594	22454	18077	10844	31202	22141	19549	20455	22812	0	0
2.139/877.25166	0	0	1140	1652	1493	854	467	854	660	2252	912	660	622	1737	856	1063	0	0
2.344/878.36954	0	0	392	1248	1916	173	464	135	0	96	2684	137	49	0	0	510	0	0
1.260/879.14432	0	0	983	1035	597	1238	1485	808	1569	1001	1033	1524	773	1373	1204	1524	0	0
2.127/879.25730	0	0	365	1129	524	240	368	612	92	804	271	260	326	48	44	239	0	0
2.652/879.42475	0	0	2433	2212	1271	1979	2617	865	5105	949	2245	2436	1699	6327	6308	2838	0	0
0.951/880.03684	0	0	1165	927	1280	1084	1085	1299	1406	1264	1363	1170	956	1377	1442	1185	0	0
2.224/880.06736	0	0	1714	1857	1301	2100	1902	1978	2091	2290	1277	1911	2329	2493	2383	2349	0	0
2.283/880.35140	0	0	1273	1206	873	1263	2102	885	1675	880	1864	1241	782	2410	1870	1838	0	0
2.335/880.44438	0	0	386	201	356	848	1313	74	675	126	335	1091	150	721	711	594	0	0
0.574/881.12144	0	0	573	1169	448	1315	1144	589	832	572	567	810	616	697	803	641	0	0
1.010/881.20101	0	0	294	174	195	407	88	932	514	596	58	28	404	2182	1104	204	0	0
5.085/881.39932	0	0	384	329	0	102	890	0	493	0	0	0	0	337	1125	200	0	0
2.222/882.05200	0	0	4259	2291	2064	3008	2493	3134	2970	2624	1110	2400	2666	3112	2207	1817	0	0
2.219/882.11877	0	0	1181	758	807	1187	1614	1554	1476	2117	822	1508	1655	1927	1676	1567	0	0
2.744/883.08904	0	0	92	0	148	860	999	130	2181	202	135	1675	255	1001	980	512	0	0
0.735/883.20600	0	0	719	807	800	907	1099	707	360	755	942	1141	602	442	752	1100	0	0
2.741/883.25521	0	0	1082	1098	150	1139	4126	1211	3266	616	228	2100	588	1174	2545	1736	0	0
2.742/883.42165	0	0	224	189	150	1241	2884	2443	6491	1167	323	2230	218	1897	2372	1189	0	0
2.569/883.46718	0	0	260	0	52	310	667	169	620	75	513	206	144	1974	1121	691	0	0
5.085/883.49027	0	0	112	0	0	0	281	0	178	0	0	0	0	0	1065	133	0	0
2.224/884.03606	0	0	4028	2444	1413	3146	2065	3439	3285	3297	2031	4634	5000	3975	4339	5249	0	0
0.666/884.12130	0	0	954	988	461	1211	1045	1229	1233	1244	257	827	846	574	620	908	0	0
2.127/884.31948	0	0	377	876	1225	853	385	388	473	362	633	626	169	702	636	675	0	0
5.522/884.54765	0	0	1090	1178	111	212	1636	0	1564	0	483	0	0	772	4623	830	0	0
0.683/884.94393	0	0	951	1068	1201	703	1020	632	825	684	516	496	462	848	366	465	0	0
2.106/885.22286	0	0	429	1485	1295	360	210	876	320	982	442	192	246	402	221	554	0	0
2.710/885.45463	0	0	693	57	501	358	1365	561	883	789	648	718	868	1316	992	1219	0	0
2.760/885.48915	0	0	59	492	282	0	304	188	118	106	1247	112	0	99	134	549	0	0
0.670/886.10269	0	0	1731	1560	929	745	1514	1435	2184	1412	777	2015	2256	1322	1137	1606	0	0
2.113/886.29392	0	0	4967	8571	8215	5414	2875	3222	3960	2985	7518	3559	1789	4471	4885	5277	0	0
3.055/886.34835	0	0	208	377	420	312	284	238	522	352	664	566	474	2919	3684	2562	0	0
0.669/886.94626	0	0	461	614	1052	430	672	298	819	531	551	411	516	926	488	720	0	0
0.652/887.10720	0	0	396	614	409	726	1046	1116	723	373	672	954	455	366	318	670	0	0
4.952/887.46554	0	0	0	108	0	0	212	0	100	0	0	0	0	0	1102	0	0	0
0.644/888.17041	0	0	969	502	799	1330	1312	1478	843	557	1332	849	400	425	707	1161	0	0
2.266/888.42623	0	0	1442	484	527	2392	3086	582	1922	538	797	2536	466	2695	2107	1860	0	0
2.410/888.43245	0	0	407	131	240	106	325	94	1989	49	662	488	219	3010	2592	690	0	0
0.669/888.97812	0	0	1066	819	461	920	753	738	500	644	608	231	1004	345	596	672	0	0
0.748/889.11458	0	0	1949	2584	1920	1167	2411	607	1865	579	2056	764	430	1243	2679	1366	0	0
0.664/889.12122	0	0	1403	262	485	736	512	980	1483	533	530	866	1031	827	839	884	0	0
5.110/889.47254	0	0	119	538	0	0	1076	72	234	0	130	0	0	229	2112	100	0	0
2.244/889.49139	0	0	258	0	0	212	464	0	548	73	144	310	182	1002	732	397	0	0
2.739/890.25595	0	0	5001	3524	1949	6470	10491	4186	10916	4109	3398	10793	2905	12606	13705	6808	0	0
2.119/890.26531	0	0	592	1407	1783	150	68	901	218	1859	812	160	210	285	176	1022	0	0
2.302/890.35576	0	0	395	0	50	162	579	0	739	0	71	94	0	1259	635	193	0	0
2.481/890.39167	0	0	3051	5947	11756	1079	3430	5208	737	3661	12499	2098	3316	1358	864	5415	0	0
2.738/890.42368	0	0	11687	9475	4663	16798	29810	12060	26002	9242	9253	27281	11738	26388	26213	17815	0	0
2.739/890.58901	0	0	17949	12715	7762	27622	31450	13783	37465	11344	9771	36964	14200	32280	37170	22535	0	0
2.478/891.38031	0	0	2964	7689	13569	1143	3863	6917	876	4257	14434	1950	2731	799	1012	5532	0	0
0.727/892.08134	0	0	921	944	666	1462	406	650	902	1405	93	868	1507	694	903	886	0	0
2.127/892.30510	0	0	395	847	1028	416	180	1023	213	799	419	396	46	1064	840	1055	0	0
2.741/892.92796	0	0	163	142	0	368	1996	183	1115	202	0	1116	96	1411	789	671	0	0
2.740/893.08725	0	0	278	211	131	1390	1949	952	2007	202	169	2451	1145	2013	3100	1111	0	0
0.740/893.20791	0	0	17040	10121	9399	21245	14534	17660	14316	12643	8635	24053	16758	10316	12751	14322	0	0
2.735/893.25771	0	0	327	143	90	1055	3393	50	1433	390	418	1800	765	4229	2323	1687	0	0
2.738/893.91840	0	0	118	86	120	1204	1008	303	498	201	0	86	329	691	1108	642	0	0
2.740/894.42349	0	0	211	902	90	415	1808	236	1953	164	135	3639	294	1613	1528	1168	0	0
2.744/894.59165	0	0	0	199	90	445	1640	442	1474	277	103	1718	222	1736	1396	549	0	0
2.752/894.93281	0	0	237	0	78	58	488	0	145	50	1327	659	48	171	940	150	0	0
0.744/895.12309	0	0	587	956	1334	252	1358	482	1021	229	853	490	190	581	1505	741	0	0
2.223/896.03847	0	0	2438	2228	1876	3154	2985	3097	3086	3395	2357	3669	3397	3579	3195	3423	0	0
2.283/896.32445	0	0	4546	3680	4668	3533	6244	2615	5814	3257	4074	3946	3670	8662	5515	5646	0	0
2.739/896.41979	0	0	176	166	90	679	1244	264	1164	76	103	1793	394	1314	1172	777	0	0
2.740/896.58902	0	0	578	218	454	1159	4380	500	2778	158	326	3321	942	3152	3278	1578	0	0
0.660/896.61797	0	0	579	328	134	898	779	705	1095	1118	265	1084	639	831	1127	874	0	0
2.740/896.75291	0	0	1661	1331	202	2503	4756	1156	5949	1369	1010	5149	1267	5302	6275	3552	0	0
2.740/896.91903	0	0	2456	1280	571	3947	5076	1658	6059	1037	780	5148	1580	6106	6591	4737	0	0
0.610/897.00542	0	29	1536	1768	1676	1534	1108	1252	1308	817	768	1324	1032	1215	1074	1121	0	9.66666666666667
2.740/897.08124	0	0	1488	1476	228	2923	5138	1597	4697	2084	690	6025	1431	6522	5807	4485	0	0
2.223/898.03440	0	0	1279	1717	887	1467	1513	1584	1771	1851	906	1877	1828	1486	1824	1990	0	0
2.219/898.08989	0	0	1132	846	671	838	933	719	926	652	287	728	733	725	968	420	0	0
2.256/898.47499	0	0	2384	3954	5759	1329	1972	4246	399	2442	9657	1078	1760	1506	383	2668	0	0
0.741/899.20811	0	0	9394	6801	11437	10180	11081	12432	10238	8235	6649	13958	8408	9005	8056	12446	0	0
2.148/899.29115	0	0	16310	42404	36915	11266	3166	21337	7518	43648	10928	9303	9173	10132	6720	18805	0	0
2.769/899.48610	0	0	0	0	0	0	0	0	0	51	0	1104	0	0	0	49	0	0
2.249/899.98803	0	0	118	480	428	1050	648	1141	708	1241	360	1445	730	1057	602	1017	0	0
0.944/900.03580	0	0	566	718	1032	705	770	987	816	522	640	746	612	466	807	575	0	0
0.669/900.11058	0	0	796	779	595	1622	738	1227	547	159	668	2118	146	796	1340	914	0	0
2.260/900.48369	0	0	282	480	994	78	413	360	98	73	1198	174	164	122	0	212	0	0
2.735/900.75122	0	0	70	123	0	262	773	78	674	114	77	282	48	202	1038	118	0	0
2.117/901.20172	0	0	2440	5444	6528	2266	875	3794	1598	5543	3819	2257	2119	2525	2319	2925	0	0
2.194/901.31369	0	0	560	1848	1341	264	464	64	1389	190	1395	384	44	1771	1056	915	0	0
2.576/901.48147	0	0	3015	5400	8677	1113	5224	8382	950	5054	43044	2037	5447	4261	1116	9538	0	0
0.658/902.10379	0	0	1194	1064	1578	1682	2064	1269	1091	1457	947	1906	706	390	1050	1560	0	0
2.187/902.42421	0	0	341	645	255	966	1582	227	713	322	316	1233	281	1138	873	1188	0	0
2.735/902.75209	0	0	127	143	120	258	925	338	887	177	103	2131	175	1710	2357	996	0	0
2.739/902.91217	0	0	224	143	159	917	1535	542	1412	278	95	2392	469	2744	2747	997	0	0
2.741/903.08122	0	0	242	142	0	1076	1314	288	982	184	187	1550	670	1705	2210	1013	0	0
1.002/903.18471	0	0	208	205	111	363	78	325	509	538	148	113	379	1869	958	118	0	0
2.743/903.24756	0	0	841	164	90	760	1515	167	1377	177	103	2672	490	1883	2888	503	0	0
5.089/903.44015	0	0	335	497	0	158	1459	0	947	0	66	0	0	305	2349	578	0	0
2.221/904.09852	0	0	867	823	610	988	1366	1067	1033	990	579	966	1007	1343	1046	1098	0	0
0.677/905.27188	0	0	83	210	81	96	152	669	288	1022	88	54	1199	465	164	260	0	0
0.735/908.05327	0	0	1265	806	350	1091	592	418	1526	1262	135	1283	787	1093	876	989	0	0
0.658/908.09920	0	0	922	306	1045	1349	1424	1701	2107	1088	1330	1683	676	1262	2806	1442	0	0
0.669/908.98661	0	0	571	851	1383	455	492	738	483	318	595	312	722	582	474	417	0	0
2.114/909.26593	0	0	972	1327	3379	755	206	823	475	1402	929	393	285	375	710	889	0	0
2.152/910.78110	45	0	403	518	439	271	46	344	0	1106	196	113	141	253	75	227	0	15.0833333333333
0.746/911.09981	0	0	1522	2037	2434	541	1838	231	2727	430	1556	503	238	1481	1730	1554	0	0
2.277/911.20151	0	0	994	582	837	1276	838	1097	1083	1491	718	1804	1332	909	1279	954	0	0
2.258/912.43130	0	0	732	310	352	270	419	99	1576	71	1697	165	185	2042	1626	585	0	0
2.649/912.50894	0	0	416	347	199	289	939	201	1233	232	746	320	366	1250	1523	751	0	0
0.610/912.97851	0	0	1726	2591	1464	2132	1470	1043	1651	1243	709	1478	1374	1182	1508	1068	0	0
2.477/913.35510	0	0	133	565	1230	132	84	393	51	100	843	173	74	78	0	269	0	0
4.960/913.43274	0	0	145	273	0	0	513	0	508	0	282	0	0	187	2106	221	0	0
0.960/914.05465	0	0	508	821	378	1135	586	301	858	232	351	921	491	612	757	457	0	0
2.344/914.49579	0	0	310	168	364	0	80	0	1135	0	1536	0	48	1857	1130	876	0	0
0.740/915.18887	0	0	14220	10990	11579	14040	13944	19825	13460	11731	7234	18660	13659	10407	9778	16526	0	0
2.147/917.28073	0	0	4701	12830	12372	4167	256	5522	2126	16243	2953	2050	1637	2576	1396	5670	0	0
2.369/917.46099	0	0	186	160	52	0	76	0	994	0	509	74	50	1018	890	274	0	0
2.627/917.47895	0	0	166	258	596	0	271	545	167	117	3003	131	426	375	138	583	0	0
0.577/919.07962	0	0	664	601	549	627	679	383	455	496	322	1084	554	439	346	457	0	0
2.223/920.00477	0	0	1016	789	530	882	728	680	1067	881	144	469	916	937	619	1063	0	0
2.222/920.07761	0	0	944	634	614	1430	1293	1206	1115	1566	780	1149	905	1092	1572	1131	0	0
2.140/920.31161	0	0	1461	5720	5061	1343	187	1859	518	3722	813	1493	288	732	278	1535	0	0
2.704/920.54905	0	0	374	80	0	956	1708	868	863	715	191	1105	973	1333	978	1190	0	0
0.738/921.20043	0	0	2028	1282	2230	1423	1849	2517	1090	1241	697	1819	1053	963	1212	1220	0	0
2.218/921.99391	0	0	665	760	112	533	688	1107	637	710	87	265	844	467	301	862	0	0
0.664/922.08629	0	0	1152	533	470	927	961	1338	1287	1114	684	826	644	752	761	1144	0	0
2.681/922.48006	0	0	184	117	112	0	0	55	643	52	579	0	100	1706	1742	281	0	0
2.231/923.42417	0	0	540	96	45	334	876	94	952	181	87	483	248	1190	1148	417	0	0
0.669/924.05504	0	0	1312	712	316	964	559	937	622	662	271	433	992	720	584	533	0	0
2.114/925.24564	0	0	5453	9175	14573	4606	1765	6266	3401	10696	7549	3757	3461	5231	4518	8304	0	0
4.952/925.47448	0	0	0	367	0	72	283	0	250	0	0	0	0	194	1332	96	0	0
0.646/926.13088	0	0	1196	707	830	1039	1689	964	639	727	1465	1184	274	453	554	699	0	0
2.141/926.81989	0	0	2629	9197	10238	1281	482	2817	1726	7030	2440	431	385	2108	807	2474	0	0
0.748/927.19780	0	0	510	1439	1158	161	330	249	405	204	839	102	95	259	492	522	0	0
5.087/927.48718	0	0	1063	1172	0	0	2398	145	1502	0	0	0	0	312	5056	899	0	0
2.477/928.34476	0	0	345	897	2047	105	646	792	168	660	1958	271	347	177	101	848	0	0
2.477/929.33393	0	0	551	1556	2873	280	777	1751	102	930	3059	643	741	110	157	1469	0	0
2.135/930.34920	0	0	369	260	216	704	719	757	650	166	280	870	1446	943	1055	908	0	0
0.741/931.16795	0	0	5427	3280	3771	6164	4568	7517	6026	5368	3567	7588	5573	3472	4190	4950	0	0
0.738/931.29236	0	0	11537	17656	14669	12617	6422	12166	10123	18075	9017	11220	8922	8836	7714	14606	0	0
0.937/932.63252	0	0	1224	1281	762	1477	1556	1682	1373	1873	1146	1910	1653	2059	1520	1849	0	0
2.144/933.29183	0	0	532	206	1472	492	695	438	557	225	819	235	222	441	286	155	0	0
0.832/933.35012	0	0	1196	1273	1441	2583	1997	160	1549	49	1090	3612	92	2105	1944	1879	0	0
4.977/933.55500	0	0	146	198	0	0	422	0	132	0	0	0	0	92	1170	0	0	0
2.147/935.26699	0	0	2651	7448	8545	2307	256	4330	1299	12198	2326	1379	1032	1396	494	3919	0	0
0.927/935.28861	0	0	70	149	373	105	578	162	57	43	2086	333	0	134	264	318	0	0
2.256/936.42877	0	0	521	1237	1897	400	652	1506	195	950	3600	224	1038	262	219	657	0	0
2.744/936.48967	0	0	484	1046	655	140	781	128	692	186	426	237	120	603	727	380	0	0
0.460/936.99287	0	0	1919	1542	1149	2432	1504	174	2182	203	1037	878	448	2567	1582	1386	0	0
